id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1
25063,2019,0,0,0,1,1,1,0,0,66500,360.0,1,1,1,198000.0,1,1,0,0,840.0,1,851,0,1,1,33.58585859,2,1,0,48.0
25064,2019,0,3,0,0,0,0,0,1,556500,360.0,1,1,1,628000.0,1,1,0,0,7020.0,1,794,1,3,0,88.61464968,3,1,0,48.0
25065,2019,0,0,0,1,3,0,0,0,376500,360.0,0,1,1,378000.0,1,1,0,0,5760.0,3,866,1,1,1,99.6031746,3,1,1,39.0
25066,2019,0,3,0,1,0,0,0,0,106500,360.0,0,1,1,118000.0,1,1,0,0,1500.0,0,777,0,2,1,90.25423729,3,1,1,31.0
25067,2019,0,1,0,0,3,0,0,1,316500,360.0,0,1,1,428000.0,1,1,0,0,9180.0,1,780,1,2,0,73.94859813,0,1,0,32.0
25068,2019,0,0,1,1,2,0,0,0,116500,360.0,1,1,1,138000.0,1,1,0,0,3960.0,3,611,0,2,1,84.42028986,3,1,0,59.0
25069,2019,0,0,1,0,1,0,0,1,86500,360.0,1,1,1,308000.0,1,1,0,0,4440.0,3,584,1,4,1,28.08441558,0,1,0,21.0
25070,2019,0,1,0,2,0,0,0,1,326500,360.0,1,1,1,318000.0,1,1,0,0,6480.0,1,621,1,0,0,102.672956,3,1,0,28.0
25071,2019,0,2,0,0,3,0,0,1,176500,360.0,1,1,1,218000.0,1,0,0,0,4140.0,3,660,0,5,0,80.96330275,0,1,0,36.0
25072,2019,0,3,0,1,0,0,0,0,156500,360.0,1,1,1,158000.0,1,1,0,0,1860.0,1,862,0,2,1,99.05063291,3,1,1,45.0
25073,2019,0,3,0,1,2,0,0,0,346500,360.0,0,1,1,418000.0,1,1,0,0,8280.0,1,829,1,2,1,82.89473684,3,1,0,33.0
25074,2019,0,2,0,0,3,0,0,1,616500,180.0,1,1,1,828000.0,1,1,0,0,9900.0,0,848,0,0,0,74.45652174,3,1,0,38.0
25075,2019,0,3,1,0,0,0,0,1,456500,180.0,1,1,1,578000.0,1,2,0,0,78120.0,0,775,0,3,1,78.97923875,3,1,1,19.0
25076,2019,0,2,0,1,2,0,0,0,96500,360.0,1,1,1,138000.0,1,1,0,0,3180.0,0,812,1,3,1,69.92753623,0,1,0,46.0
25077,2019,0,2,0,0,3,0,0,1,256500,360.0,1,1,1,398000.0,1,1,0,0,3540.0,0,733,0,0,1,64.44723618,0,1,0,44.0
25078,2019,0,2,1,1,0,0,0,0,146500,360.0,1,1,1,158000.0,1,1,0,0,3120.0,0,700,0,0,1,92.72151899,0,1,0,40.0
25079,2019,0,3,0,0,2,0,0,1,316500,360.0,0,1,1,468000.0,1,1,0,0,6960.0,1,781,1,1,1,67.62820513,3,1,0,42.0
25080,2019,0,1,0,1,0,0,0,0,76500,360.0,0,1,1,418000.0,1,1,0,0,3180.0,2,633,1,0,1,75.13586957,0,1,1,39.0
25081,2019,1,3,0,2,3,0,0,1,406500,360.0,1,1,1,408000.0,1,1,0,0,5760.0,3,702,0,0,1,99.63235294,3,1,0,39.0
25082,2019,0,0,0,0,0,0,0,1,116500,360.0,1,1,1,108000.0,1,1,0,0,1980.0,3,882,0,3,1,107.8703704,0,1,1,37.0
25083,2019,0,2,0,0,0,0,0,1,136500,180.0,1,1,1,278000.0,1,0,0,0,18420.0,0,880,1,0,1,49.10071942,3,1,1,10.0
25084,2019,0,3,0,0,1,0,0,1,206500,360.0,1,1,0,248000.0,1,1,0,0,2940.0,3,686,0,6,1,83.26612903,3,1,1,37.0
25085,2019,0,1,0,1,2,0,0,0,306500,360.0,1,1,0,418000.0,1,1,0,0,6840.0,2,733,1,2,1,75.13586957,0,1,1,39.0
25086,2019,0,3,0,0,1,0,0,1,166500,360.0,1,1,1,618000.0,1,1,0,0,1740.0,3,652,1,3,1,26.94174757,3,1,0,58.0
25087,2019,0,3,0,1,3,0,0,0,216500,360.0,1,0,1,228000.0,1,1,0,0,5760.0,1,524,1,0,1,94.95614035,3,1,0,39.0
25088,2019,0,2,0,0,0,0,0,1,306500,360.0,0,1,1,338000.0,1,2,0,0,8280.0,1,705,0,0,0,90.68047337,0,1,0,49.0
25089,2019,1,1,0,0,3,0,0,1,826500,360.0,1,1,1,1268000.0,1,1,0,0,13140.0,0,844,1,2,1,65.18138801,0,1,0,29.0
25090,2019,0,1,1,0,0,0,0,1,136500,360.0,1,1,1,138000.0,1,1,0,0,2220.0,1,642,1,0,1,98.91304348,0,1,0,47.0
25091,2019,0,3,0,0,3,0,0,1,346500,360.0,1,1,1,538000.0,1,0,0,0,18240.0,0,649,1,2,1,64.40520446,3,1,0,45.0
25092,2019,0,2,0,0,3,0,0,1,386500,180.0,1,1,1,558000.0,1,1,0,0,8760.0,1,557,0,1,0,69.26523297,0,1,0,29.0
25093,2019,0,1,0,0,3,0,0,1,706500,180.0,1,1,1,1068000.0,1,1,0,0,15840.0,1,866,1,2,0,66.15168539,0,1,1,35.0
25094,2019,1,3,1,0,2,0,0,1,276500,360.0,1,1,1,338000.0,1,1,0,0,5880.0,1,761,1,4,1,81.80473373,3,1,0,49.0
25095,2019,0,3,0,1,1,0,0,0,26500,360.0,0,1,1,78000.0,1,1,0,0,1260.0,3,569,0,3,1,33.97435897,3,1,0,24.0
25096,2019,0,1,0,2,3,0,0,1,276500,360.0,1,1,1,488000.0,1,1,0,0,5760.0,0,523,1,3,1,56.65983607,0,1,0,39.0
25097,2019,0,1,0,0,2,0,0,1,186500,360.0,0,1,1,388000.0,1,1,0,0,2100.0,3,740,1,3,1,48.06701031,0,1,0,43.0
25098,2019,0,2,0,0,3,0,0,1,366500,360.0,1,1,1,858000.0,1,1,0,0,0.0,3,638,0,2,1,42.71561772,0,1,1,6.0
25099,2019,0,1,0,0,3,0,0,1,666500,360.0,1,1,1,768000.0,1,1,0,0,18000.0,3,506,1,3,0,86.78385417,0,1,0,36.0
25100,2019,0,2,1,0,0,0,0,1,226500,360.0,1,1,1,288000.0,1,1,0,0,4320.0,1,803,0,1,1,78.64583333,2,1,0,44.0
25101,2019,0,2,0,0,3,0,0,1,106500,240.0,1,1,0,418000.0,1,1,0,0,1680.0,2,880,1,2,1,75.13586957,2,1,1,39.0
25102,2019,0,1,0,1,3,0,0,0,426500,360.0,1,1,1,438000.0,1,1,0,0,5760.0,3,690,1,1,0,97.37442922,0,1,0,39.0
25103,2019,0,1,1,0,3,0,0,1,216500,360.0,1,1,1,408000.0,1,1,0,0,4560.0,1,616,1,0,0,53.06372549,0,1,0,33.0
25104,2019,0,2,0,2,0,0,0,1,146500,360.0,1,1,1,148000.0,1,1,0,0,2460.0,0,648,0,5,0,98.98648649,0,1,0,42.0
25105,2019,0,1,0,0,3,0,0,1,676500,360.0,1,1,1,1298000.0,1,1,0,0,9060.0,3,660,1,3,0,52.11864407,0,1,0,33.0
25106,2019,0,0,0,1,2,1,0,0,316500,300.0,0,1,1,298000.0,1,1,0,0,8220.0,1,782,1,1,1,106.2080537,0,1,1,59.0
25107,2019,0,1,0,0,2,0,0,1,76500,180.0,1,1,1,208000.0,1,1,0,0,7380.0,3,601,1,3,1,36.77884615,0,1,0,9.0
25108,2019,0,2,0,0,2,0,0,1,446500,180.0,1,1,1,638000.0,1,1,0,0,7440.0,3,809,0,3,1,69.98432602,3,1,0,48.0
25109,2019,0,1,1,0,1,0,0,1,256500,180.0,1,1,1,548000.0,1,0,0,0,10800.0,0,855,1,0,0,46.80656934,3,1,0,38.0
25110,2019,0,2,0,2,2,0,0,1,406500,360.0,1,1,1,418000.0,1,1,0,0,7560.0,2,768,1,2,0,75.13586957,0,1,1,39.0
25111,2019,0,1,1,0,3,0,0,1,196500,360.0,1,1,1,418000.0,1,1,0,0,7500.0,2,627,1,6,1,75.13586957,0,1,1,39.0
25112,2019,0,3,0,0,2,0,0,1,266500,360.0,1,1,1,358000.0,1,1,0,0,1380.0,1,854,1,3,1,74.44134078,3,1,1,17.0
25113,2019,0,0,0,0,3,0,0,1,196500,360.0,1,1,1,248000.0,1,1,0,0,4020.0,1,700,0,6,1,79.23387097,3,1,0,45.0
25114,2019,0,2,0,0,3,0,0,1,56500,180.0,1,1,1,158000.0,1,1,0,0,2220.0,1,762,0,3,1,35.75949367,3,1,1,20.0
25115,2019,0,1,1,0,2,0,0,1,546500,360.0,1,1,1,418000.0,1,1,0,0,10440.0,2,746,1,2,0,75.13586957,3,1,1,39.0
25116,2019,0,3,0,0,3,0,0,1,336500,324.0,1,1,1,808000.0,1,1,0,0,4800.0,1,592,1,0,1,41.6460396,3,1,0,43.0
25117,2019,1,3,0,0,2,0,0,1,986500,360.0,1,1,1,1298000.0,1,1,0,0,12240.0,0,703,1,2,1,76.00154083,3,1,0,42.0
25118,2019,0,2,0,1,0,0,0,0,566500,360.0,1,1,1,578000.0,1,1,0,0,7620.0,3,613,0,0,0,98.01038062,0,1,0,50.0
25119,2019,0,1,0,0,3,0,0,1,526500,360.0,1,1,1,748000.0,1,1,0,0,9660.0,0,697,1,1,0,70.38770053,3,1,0,45.0
25120,2019,0,1,0,0,2,0,0,1,476500,360.0,1,1,1,418000.0,1,1,0,0,6480.0,2,740,1,2,0,75.13586957,0,1,1,39.0
25121,2019,0,3,0,1,2,0,0,0,186500,360.0,1,1,1,218000.0,1,1,0,0,4260.0,0,545,0,3,1,85.55045872,3,1,0,49.0
25122,2019,0,3,0,0,2,0,0,1,316500,360.0,1,1,1,418000.0,1,1,0,0,5280.0,0,710,0,3,1,75.71770335,3,1,0,39.0
25123,2019,0,2,0,0,2,0,0,1,276500,360.0,1,1,1,318000.0,1,1,0,0,10740.0,1,664,1,1,1,86.94968553,0,1,0,31.0
25124,2019,0,0,0,1,3,0,0,0,606500,360.0,1,1,1,648000.0,1,1,0,0,5760.0,1,522,0,1,0,93.59567901,2,1,0,39.0
25125,2019,0,1,0,0,2,0,0,1,476500,360.0,1,1,1,638000.0,1,1,0,0,8160.0,3,789,1,0,1,74.68652038,0,1,0,41.0
25126,2019,0,1,0,0,3,0,0,1,526500,360.0,1,1,1,788000.0,1,1,0,0,9960.0,1,898,1,0,0,66.81472081,0,1,0,24.0
25127,2019,1,2,0,0,3,0,0,1,566500,360.0,0,1,1,928000.0,1,1,0,0,13500.0,1,693,0,1,1,61.04525862,0,1,0,23.0
25128,2019,0,0,0,0,2,0,0,1,236500,360.0,1,1,1,318000.0,1,1,0,0,5400.0,0,571,1,4,0,74.37106918,0,1,0,41.0
25129,2019,0,1,0,0,2,0,0,1,256500,360.0,1,0,1,388000.0,1,1,0,0,7320.0,1,597,1,2,1,66.10824742,0,1,0,19.0
25130,2019,0,1,0,0,0,0,0,1,586500,360.0,1,1,1,418000.0,1,1,0,0,8220.0,2,680,1,4,0,75.13586957,0,1,1,39.0
25131,2019,0,2,0,0,2,0,0,1,316500,360.0,1,1,1,418000.0,1,1,0,0,5640.0,2,571,1,6,1,75.13586957,0,1,1,39.0
25132,2019,0,0,1,0,0,0,0,1,156500,360.0,1,1,1,278000.0,1,1,0,0,3600.0,0,575,0,2,1,56.29496403,0,1,0,23.0
25133,2019,0,2,0,0,3,0,0,1,436500,360.0,1,1,1,518000.0,1,1,0,0,6600.0,0,694,0,1,0,84.26640927,0,1,0,44.0
25134,2019,0,2,0,0,2,0,0,1,486500,360.0,1,1,1,938000.0,1,1,0,0,16080.0,3,581,1,3,1,51.86567164,3,1,0,39.0
25135,2019,0,2,0,0,2,0,0,1,356500,360.0,1,1,1,488000.0,1,1,0,0,5100.0,0,796,0,1,0,73.05327869,0,1,1,40.0
25136,2019,0,3,0,0,3,0,0,1,266500,360.0,1,1,1,378000.0,1,1,0,0,2700.0,3,678,1,2,1,70.5026455,3,1,1,42.0
25137,2019,0,1,0,0,2,0,0,1,186500,360.0,1,0,1,418000.0,1,1,0,0,2280.0,0,714,1,4,1,44.61722488,0,1,0,38.0
25138,2019,0,1,1,0,2,0,0,1,126500,240.0,1,1,1,218000.0,1,1,0,0,5340.0,1,871,1,2,1,58.02752294,0,1,0,44.0
25139,2019,0,3,0,0,2,0,0,1,276500,360.0,1,1,1,388000.0,1,1,0,0,4680.0,0,800,0,4,1,71.2628866,3,1,1,47.0
25140,2019,0,0,1,0,0,0,0,1,106500,360.0,1,1,1,148000.0,1,1,0,0,2460.0,1,700,0,4,1,71.95945946,0,1,0,40.0
25141,2019,0,2,0,0,3,0,0,1,386500,360.0,1,1,1,448000.0,1,1,0,0,7320.0,3,880,1,1,1,86.27232143,0,1,0,36.0
25142,2019,0,1,0,0,2,0,0,1,376500,360.0,1,1,1,598000.0,1,1,0,0,6720.0,0,853,1,0,0,62.95986622,0,1,0,37.0
25143,2019,0,0,0,0,2,0,0,1,206500,360.0,1,1,1,288000.0,1,1,0,0,2760.0,1,644,0,3,1,71.70138889,0,1,0,39.0
25144,2019,0,3,1,0,3,0,0,1,286500,360.0,1,1,1,418000.0,1,1,0,0,9660.0,2,898,1,1,0,75.13586957,3,1,1,39.0
25145,2019,0,0,0,0,1,0,0,1,486500,360.0,1,0,1,888000.0,1,1,0,0,5040.0,3,717,0,0,0,54.78603604,0,1,0,38.0
25146,2019,0,2,1,0,3,0,0,1,406500,360.0,1,1,1,808000.0,1,1,0,2,5580.0,1,773,0,0,0,50.30940594,3,1,0,42.0
25147,2019,0,0,0,0,0,0,0,1,146500,180.0,1,1,1,158000.0,1,1,0,0,4620.0,3,868,0,2,1,92.72151899,0,1,1,43.0
25148,2019,0,0,1,1,2,0,0,0,156500,360.0,1,1,1,178000.0,1,1,0,0,5460.0,3,540,0,3,1,87.92134831,3,1,0,50.0
25149,2019,0,2,0,0,3,0,0,1,476500,360.0,1,1,1,498000.0,1,1,0,0,6600.0,3,718,0,1,0,95.68273092,0,1,0,45.0
25150,2019,0,1,0,0,3,0,0,1,86500,360.0,1,1,1,208000.0,1,0,0,0,2220.0,3,786,1,2,1,41.58653846,0,1,1,42.0
25151,2019,0,0,0,0,2,0,0,1,246500,360.0,1,1,1,298000.0,1,1,0,0,2580.0,0,713,0,6,1,82.71812081,0,1,0,43.0
25152,2019,0,1,0,2,2,0,0,1,596500,360.0,1,1,1,608000.0,1,1,0,0,5100.0,0,874,1,4,0,98.10855263,0,1,0,60.0
25153,2019,0,0,0,0,3,0,0,1,556500,360.0,1,0,1,838000.0,1,1,0,0,8100.0,1,647,0,3,1,66.40811456,0,1,0,41.0
25154,2019,0,2,1,0,0,0,0,1,1226500,360.0,1,1,1,1758000.0,1,0,0,3,16260.0,1,711,0,2,0,69.76678043,3,1,0,37.0
25155,2019,0,1,0,0,0,0,0,1,266500,360.0,1,1,0,418000.0,1,1,0,0,8880.0,2,625,1,1,0,75.13586957,0,1,1,39.0
25156,2019,1,3,0,1,0,0,0,0,196500,324.0,0,1,1,198000.0,1,1,0,0,5760.0,2,768,1,2,1,99.24242424,3,1,1,39.0
25157,2019,0,0,1,0,2,0,0,1,416500,360.0,1,1,1,658000.0,1,1,0,0,5100.0,0,626,0,0,0,63.29787234,0,1,0,45.0
25158,2019,1,0,0,0,2,0,0,1,206500,360.0,1,1,1,188000.0,1,1,0,0,2580.0,1,500,0,3,1,109.8404255,0,1,1,60.0
25159,2019,0,3,0,0,2,0,0,1,106500,360.0,1,1,1,418000.0,1,1,0,0,8100.0,2,700,1,1,1,75.13586957,3,1,1,39.0
25160,2019,0,1,0,0,2,0,0,1,386500,360.0,1,0,1,648000.0,1,1,0,0,12120.0,0,663,1,2,0,59.64506173,0,1,0,25.0
25161,2019,0,2,0,0,0,0,0,1,246500,360.0,1,1,1,348000.0,1,1,0,0,3660.0,1,538,1,0,0,70.83333333,3,1,0,33.0
25162,2019,0,2,1,1,2,0,0,0,266500,360.0,1,1,1,308000.0,1,1,0,0,4260.0,0,695,0,0,0,86.52597403,0,1,0,54.0
25163,2019,0,2,1,0,0,0,0,1,336500,360.0,1,1,1,358000.0,1,1,0,0,5580.0,3,517,0,1,0,93.99441341,0,1,0,42.0
25164,2019,0,2,1,1,2,0,0,0,126500,360.0,1,1,1,148000.0,1,1,0,0,3000.0,3,815,0,2,1,85.47297297,0,1,1,38.0
25165,2019,0,1,1,0,0,0,0,1,206500,360.0,1,1,1,378000.0,1,1,0,0,5220.0,0,759,1,4,1,54.62962963,3,1,0,23.0
25166,2019,0,2,0,0,0,0,0,1,66500,360.0,0,1,1,78000.0,1,2,0,0,1860.0,0,792,0,5,1,85.25641026,3,1,1,27.0
25167,2019,0,3,0,0,2,0,0,1,476500,360.0,1,1,1,748000.0,1,1,0,0,9180.0,0,822,1,2,1,63.70320856,3,1,1,45.0
25168,2019,0,1,0,0,3,0,0,1,376500,360.0,1,1,1,478000.0,1,1,0,0,8100.0,0,516,1,2,0,78.76569038,0,1,0,33.0
25169,2019,0,0,1,0,0,0,0,1,256500,360.0,1,1,1,278000.0,1,1,0,0,6840.0,3,704,0,1,1,92.26618705,0,1,0,26.0
25170,2019,0,1,0,0,3,0,0,1,316500,240.0,1,1,1,558000.0,1,1,0,0,9000.0,3,808,1,3,0,56.72043011,0,1,0,32.0
25171,2019,0,1,0,0,0,1,0,1,426500,300.0,0,0,1,418000.0,1,1,0,0,9360.0,2,534,1,0,1,75.13586957,3,1,1,39.0
25172,2019,0,1,0,0,3,0,0,1,216500,360.0,1,1,1,328000.0,1,1,0,0,4560.0,1,786,1,3,1,66.00609756,0,1,0,24.0
25173,2019,0,1,0,0,3,0,0,1,436500,360.0,1,1,1,628000.0,1,1,0,0,4620.0,0,605,1,1,0,69.50636943,3,1,0,49.0
25174,2019,0,0,0,0,2,0,0,1,126500,360.0,1,1,1,298000.0,1,1,0,0,4260.0,3,539,0,3,1,42.44966443,3,1,0,20.0
25175,2019,0,3,0,0,3,0,0,1,96500,96.0,1,1,1,158000.0,1,1,0,0,4680.0,1,522,0,4,1,61.07594937,3,1,0,44.0
25176,2019,0,0,0,0,1,0,0,1,406500,360.0,1,1,1,838000.0,1,1,0,0,6960.0,0,812,0,0,0,48.50835322,3,1,0,31.0
25177,2019,0,2,0,0,0,0,0,1,336500,360.0,0,1,1,358000.0,1,1,0,0,3660.0,3,860,0,0,1,93.99441341,0,1,1,48.0
25178,2019,0,2,0,0,3,0,0,1,426500,360.0,1,1,1,588000.0,1,1,0,0,4440.0,1,876,0,1,0,72.53401361,0,1,0,43.0
25179,2019,0,1,0,0,2,0,0,1,416500,240.0,1,1,1,608000.0,1,1,0,0,9120.0,1,762,1,1,1,68.50328947,0,1,0,42.0
25180,2019,1,1,0,1,2,0,0,0,186500,360.0,1,1,1,218000.0,1,1,0,0,4920.0,0,809,1,0,1,85.55045872,0,1,0,33.0
25181,2019,0,2,1,0,2,0,0,1,606500,360.0,1,1,1,1508000.0,1,1,0,0,12060.0,3,595,0,2,1,40.21883289,0,1,0,48.0
25182,2019,0,1,0,0,3,0,0,1,446500,360.0,1,1,1,538000.0,1,1,0,0,9180.0,1,598,1,3,0,82.99256506,0,1,0,41.0
25183,2019,0,3,1,0,3,0,0,1,156500,360.0,1,1,1,158000.0,1,1,0,0,4860.0,3,763,0,1,1,99.05063291,3,1,1,27.0
25184,2019,0,3,1,0,0,0,0,1,256500,360.0,1,1,1,258000.0,1,1,0,0,2640.0,0,515,0,1,0,99.41860465,3,1,0,44.0
25185,2019,0,1,0,0,3,0,0,1,336500,180.0,1,1,1,458000.0,1,1,0,0,27000.0,3,508,1,0,0,73.47161572,0,1,0,24.0
25186,2019,0,3,0,0,2,0,0,1,406500,360.0,1,1,1,668000.0,1,1,0,0,7920.0,1,820,1,3,1,60.85329341,3,1,0,46.0
25187,2019,0,2,0,2,0,0,0,1,266500,360.0,1,1,1,418000.0,1,1,0,0,3840.0,2,529,1,3,0,75.13586957,0,1,1,39.0
25188,2019,0,2,0,2,0,0,0,1,266500,360.0,1,1,1,258000.0,1,1,0,0,3840.0,3,592,0,0,0,103.2945736,0,1,0,52.0
25189,2019,0,3,0,0,2,0,0,1,156500,240.0,1,1,1,328000.0,1,1,0,0,5880.0,0,545,0,2,1,47.71341463,3,1,0,23.0
25190,2019,0,0,0,0,3,0,0,1,186500,360.0,1,1,1,418000.0,1,1,0,0,3180.0,2,830,1,3,1,75.13586957,0,1,1,39.0
25191,2019,0,0,0,1,3,0,0,0,636500,360.0,1,1,1,418000.0,1,1,0,0,0.0,2,710,1,2,0,75.13586957,0,1,1,39.0
25192,2019,0,3,0,0,3,0,0,1,286500,360.0,1,1,1,418000.0,1,1,0,0,4140.0,2,551,1,4,1,75.13586957,3,1,1,39.0
25193,2019,0,2,0,0,0,0,0,1,266500,360.0,1,1,1,278000.0,1,1,0,0,3480.0,0,715,0,1,0,95.86330935,3,1,0,43.0
25194,2019,0,2,1,0,2,0,0,1,266500,360.0,1,1,1,378000.0,1,1,0,0,3660.0,1,802,0,1,0,70.5026455,0,1,0,46.0
25195,2019,0,2,0,0,3,0,0,1,226500,300.0,1,1,1,308000.0,1,1,0,0,4320.0,1,871,0,2,1,73.53896104,3,1,0,33.0
25196,2019,0,0,0,2,3,0,0,1,146500,360.0,1,1,1,178000.0,1,1,0,0,5760.0,3,557,0,2,1,82.30337079,2,1,0,39.0
25197,2019,0,1,0,1,0,0,0,0,166500,360.0,1,1,1,168000.0,1,1,0,0,2100.0,0,879,1,4,1,99.10714286,3,1,0,45.0
25198,2019,0,2,0,2,0,0,0,1,76500,360.0,1,1,1,78000.0,1,1,0,0,1140.0,0,743,0,3,1,98.07692308,3,1,0,53.0
25199,2019,0,2,0,0,0,1,0,1,336500,360.0,1,1,1,418000.0,1,1,0,0,7200.0,2,572,1,2,1,75.13586957,3,1,1,39.0
25200,2019,0,3,0,1,2,0,0,0,266500,360.0,1,1,1,408000.0,1,1,0,0,5460.0,3,699,1,3,1,65.31862745,3,1,0,43.0
25201,2019,0,0,0,1,2,0,0,0,186500,360.0,1,1,1,228000.0,1,1,0,0,3420.0,3,538,0,4,1,81.79824561,0,1,0,36.0
25202,2019,0,3,0,2,0,0,0,1,506500,360.0,1,1,1,498000.0,1,1,0,0,6360.0,0,617,0,3,0,101.7068273,3,1,0,36.0
25203,2019,0,3,0,0,2,0,0,1,286500,360.0,0,1,1,428000.0,1,1,0,0,5040.0,1,761,0,3,1,66.93925234,3,1,1,13.0
25204,2019,0,1,1,0,0,0,0,1,566500,360.0,1,1,1,598000.0,1,1,0,0,7860.0,0,711,1,0,0,94.73244147,0,1,0,41.0
25205,2019,0,2,0,0,3,0,0,1,366500,360.0,1,1,1,658000.0,1,1,0,0,6060.0,3,640,0,4,1,55.69908815,3,1,0,44.0
25206,2019,0,2,0,0,3,0,0,1,426500,360.0,1,1,1,668000.0,1,1,0,0,4800.0,1,665,0,0,1,63.84730539,0,1,0,39.0
25207,2019,0,2,1,0,2,0,0,1,296500,360.0,1,1,1,378000.0,1,1,0,0,4440.0,0,667,0,1,0,78.43915344,0,1,0,40.0
25208,2019,0,1,0,2,2,0,0,1,676500,360.0,1,1,1,978000.0,1,1,0,0,7380.0,0,834,1,4,0,69.17177914,0,1,0,58.0
25209,2019,0,0,0,0,3,0,0,1,526500,360.0,1,1,1,718000.0,1,1,0,0,7200.0,3,829,0,1,0,73.32869081,2,1,0,36.0
25210,2019,0,2,0,0,2,0,0,1,256500,360.0,1,1,1,368000.0,1,1,0,0,5100.0,0,871,0,1,0,69.70108696,0,1,0,36.0
25211,2019,1,1,0,0,0,0,0,1,266500,324.0,0,1,1,328000.0,1,1,0,0,8340.0,1,661,1,1,1,81.25,0,1,0,12.0
25212,2019,0,0,0,0,2,1,0,1,216500,360.0,1,1,1,288000.0,1,1,0,0,4980.0,0,661,0,2,1,75.17361111,0,1,0,31.0
25213,2019,0,1,0,0,2,0,0,1,156500,360.0,1,1,1,288000.0,1,1,0,0,4080.0,1,664,1,4,0,54.34027778,0,1,0,43.0
25214,2019,0,2,0,0,3,0,0,1,726500,360.0,1,1,1,418000.0,1,1,0,0,9660.0,2,896,1,1,0,75.13586957,3,1,1,39.0
25215,2019,0,2,0,0,0,0,0,1,486500,360.0,1,1,1,538000.0,1,1,0,0,17640.0,3,856,1,0,0,90.42750929,2,1,0,28.0
25216,2019,0,1,0,1,2,0,0,0,256500,360.0,1,1,1,358000.0,1,1,0,0,6720.0,1,603,1,3,1,71.64804469,2,1,1,36.0
25217,2019,0,2,0,0,2,0,0,1,396500,300.0,0,1,1,568000.0,1,1,0,0,5040.0,1,627,0,1,0,69.80633803,0,1,1,41.0
25218,2019,0,0,1,0,0,0,0,1,236500,360.0,1,1,1,418000.0,1,1,0,0,3240.0,2,715,1,3,0,75.13586957,0,1,1,39.0
25219,2019,0,3,0,0,3,0,0,1,236500,360.0,0,1,1,308000.0,1,1,0,0,5280.0,3,595,0,4,1,76.78571429,3,1,1,31.0
25220,2019,1,3,1,0,0,0,0,1,1486500,360.0,1,1,1,2128000.0,1,1,0,0,23760.0,3,861,1,1,0,69.85432331,3,1,0,39.0
25221,2019,0,2,0,0,3,1,0,1,156500,240.0,1,1,1,398000.0,1,1,0,0,4620.0,3,851,0,3,1,39.32160804,3,1,0,22.0
25222,2019,0,3,1,0,2,0,0,1,86500,180.0,1,1,1,248000.0,1,1,0,0,1620.0,1,660,0,4,1,34.87903226,3,1,0,48.0
25223,2019,1,3,0,0,2,0,0,1,1416500,360.0,1,1,1,3848000.0,1,1,0,0,24060.0,3,767,1,2,1,36.81133056,3,1,0,31.0
25224,2019,0,0,0,2,3,0,0,1,396500,360.0,1,1,1,408000.0,1,1,0,0,5760.0,1,656,0,1,1,97.18137255,0,1,0,39.0
25225,2019,0,2,0,0,3,0,0,1,486500,180.0,1,1,1,998000.0,1,1,0,0,12060.0,3,875,0,1,0,48.74749499,3,1,0,22.0
25226,2019,0,2,0,0,2,0,0,1,216500,360.0,1,1,1,338000.0,1,1,0,0,3840.0,0,778,0,3,1,64.05325444,0,1,1,43.0
25227,2019,0,2,0,0,3,0,0,1,266500,300.0,1,1,1,318000.0,1,1,0,0,7200.0,3,652,0,1,1,83.80503145,0,1,0,31.0
25228,2019,0,1,0,0,3,0,0,1,466500,360.0,1,1,1,618000.0,1,1,0,0,5760.0,0,577,1,1,0,75.48543689,2,1,0,36.0
25229,2019,0,3,0,0,2,0,0,1,156500,240.0,1,1,1,258000.0,1,1,0,0,3540.0,3,869,0,1,1,60.65891473,3,1,0,43.0
25230,2019,0,2,0,1,2,1,0,0,606500,360.0,1,1,1,668000.0,1,1,0,0,7440.0,1,758,0,3,0,90.79341317,3,1,1,57.0
25231,2019,0,3,0,0,0,0,0,1,246500,360.0,1,1,1,258000.0,1,1,0,0,8040.0,3,701,0,2,1,95.54263566,3,1,1,24.0
25232,2019,0,1,0,0,3,0,0,1,316500,240.0,1,1,1,548000.0,1,1,0,0,5460.0,1,775,1,2,0,57.75547445,0,1,0,41.0
25233,2019,0,1,0,0,0,0,0,1,556500,360.0,1,1,1,738000.0,1,0,0,0,71220.0,3,893,1,3,0,75.40650407,0,1,0,19.0
25234,2019,0,1,0,2,2,0,0,1,266500,360.0,1,1,1,298000.0,1,1,0,0,3060.0,0,870,1,4,1,89.4295302,0,1,1,56.0
25235,2019,0,3,0,0,3,0,0,1,306500,360.0,0,1,1,328000.0,1,1,0,0,7140.0,0,785,0,2,1,93.44512195,3,1,0,40.0
25236,2019,0,3,0,0,2,0,0,1,456500,192.0,0,1,1,778000.0,1,1,0,0,9300.0,3,779,0,2,1,58.67609254,3,1,1,40.0
25237,2019,0,1,0,1,2,0,0,0,116500,360.0,1,1,1,138000.0,1,1,0,0,2520.0,1,565,1,3,1,84.42028986,0,1,1,30.0
