id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1,ltv_band,income_loan_ratio,credit_risk_score,property_loan_gap,high_risk_flag
25026,2019,0,1,0,0,2,0,0,1,256500,360.0,1,1,1,1308000.0,1,1,0,0,11760.0,0,787,1,2,1,19.61009174,0,1,0,42.0,0,21.809369951534734,28.69,1051500.0,1
25027,2019,1,2,0,0,2,0,0,1,1376500,360.0,1,1,1,1708000.0,1,1,0,0,54300.0,3,572,0,3,0,80.59133489,0,1,1,10.0,2,25.349441078433177,0.0,331500.0,1
25028,2019,0,3,0,0,3,0,0,1,376500,360.0,1,1,1,608000.0,1,1,0,0,4680.0,0,755,0,1,0,61.92434211,3,1,0,41.0,1,80.4315317239906,0.0,231500.0,1
25029,2019,0,1,0,0,3,0,0,1,296500,360.0,1,1,1,438000.0,1,1,0,0,4140.0,1,670,1,4,1,67.69406393,0,1,0,44.0,1,71.60106254527892,0.0,141500.0,1
25030,2019,0,1,0,0,3,0,0,1,566500,360.0,0,1,1,418000.0,1,1,0,0,8580.0,2,760,1,2,0,75.13586957,0,1,1,39.0,2,66.01794662626733,0.0,-148500.0,1
25031,2019,0,1,1,0,0,0,0,1,416500,360.0,1,1,1,858000.0,1,1,0,0,10020.0,0,578,1,1,1,48.54312354,3,1,0,24.0,0,41.562718291587665,0.0,441500.0,1
25032,2019,0,0,0,0,3,1,0,1,476500,360.0,1,1,1,808000.0,1,1,0,0,9000.0,0,648,0,2,0,58.97277228,0,1,0,38.0,0,52.93856238195756,0.0,331500.0,1
25033,2019,0,3,0,2,3,0,0,1,686500,360.0,1,1,1,418000.0,1,1,0,0,0.0,2,836,1,2,1,75.13586957,3,1,1,39.0,2,686500.0,0.0,-268500.0,1
25034,2019,0,1,0,0,2,0,0,1,556500,240.0,0,1,1,418000.0,1,0,0,1,25680.0,2,900,1,2,0,75.13586957,3,1,1,39.0,2,21.66971691133523,22.67,-138500.0,1
25035,2019,0,0,0,0,2,0,0,1,266500,360.0,1,1,1,568000.0,1,1,0,0,8580.0,0,777,1,3,1,46.91901408,0,1,0,39.0,0,31.056986365225498,1.74,301500.0,1
25036,2019,0,1,0,0,0,0,0,1,406500,360.0,1,1,1,458000.0,1,1,0,0,7080.0,3,765,1,1,0,88.75545852,0,1,0,36.0,2,57.40714588334981,0.0,51500.0,1
25037,2019,0,2,0,2,3,0,0,1,256500,360.0,1,1,1,758000.0,1,1,0,0,5760.0,1,534,0,4,0,33.83905013,0,1,0,39.0,0,44.52352022218365,0.0,501500.0,1
25038,2019,0,1,0,2,0,0,0,1,236500,360.0,1,1,1,238000.0,1,1,0,0,4920.0,0,667,1,4,0,99.3697479,2,1,0,36.0,3,48.05933753302175,0.0,1500.0,1
25039,2019,0,2,0,1,2,0,0,0,656500,360.0,1,1,1,418000.0,1,1,0,0,8640.0,2,880,1,1,1,75.13586957,0,1,1,39.0,2,75.97500289318366,0.0,-238500.0,1
25040,2019,0,2,0,0,2,0,0,1,156500,360.0,1,1,1,258000.0,1,1,0,0,3960.0,0,820,0,2,1,60.65891473,3,1,0,31.0,1,39.51022469073466,0.0,101500.0,1
25041,2019,1,2,1,0,0,0,0,1,406500,360.0,1,1,1,478000.0,1,1,0,0,3600.0,3,568,0,0,0,85.041841,0,1,0,49.0,2,112.88530963621216,0.0,71500.0,1
25042,2019,0,0,0,0,2,1,0,1,476500,360.0,1,1,1,638000.0,1,1,0,0,6180.0,3,805,1,6,1,74.68652038,3,1,0,48.0,1,77.09108558485681,0.0,161500.0,1
25043,2019,0,2,0,0,3,0,0,1,676500,360.0,1,1,1,1208000.0,1,1,0,0,10080.0,1,590,0,3,0,56.00165563,3,1,0,35.0,0,67.10643785338756,0.0,531500.0,1
25044,2019,0,2,0,1,3,0,0,0,206500,360.0,1,1,1,238000.0,1,1,0,0,5760.0,3,892,0,1,1,86.76470588,0,1,0,39.0,2,35.84447144592953,0.0,31500.0,1
25045,2019,0,3,0,1,2,0,0,0,126500,240.0,1,1,1,188000.0,1,1,0,0,2520.0,1,540,0,3,1,67.28723404,0,1,0,40.0,1,50.178500595001985,0.0,61500.0,1
25046,2019,0,1,0,0,2,0,0,1,366500,360.0,1,1,1,468000.0,1,1,0,0,10200.0,0,869,1,3,1,78.31196581,0,1,0,32.0,2,35.92785021076365,0.0,101500.0,1
25047,2019,0,2,0,0,3,0,0,1,156500,180.0,1,1,1,208000.0,1,1,0,0,2520.0,0,737,0,6,1,75.24038462,0,1,1,59.0,2,62.078540261800875,0.0,51500.0,1
25048,2019,0,2,0,0,2,0,0,1,276500,360.0,1,1,1,648000.0,1,0,0,0,7980.0,0,831,0,4,0,42.66975309,0,1,0,49.0,0,34.644781355719836,0.0,371500.0,1
25049,2019,0,1,0,1,0,0,0,0,636500,360.0,1,1,1,668000.0,1,1,0,0,11640.0,0,671,1,2,0,95.28443114,0,1,1,57.0,3,54.67743321020531,0.0,31500.0,1
25050,2019,0,3,0,0,2,0,0,1,486500,360.0,1,1,1,908000.0,1,1,0,0,13560.0,1,608,0,4,0,53.57929515,3,1,0,26.0,0,35.874935476734755,0.0,421500.0,1
25051,2019,0,2,0,2,3,0,0,1,266500,360.0,1,1,1,288000.0,1,1,0,0,5760.0,1,803,0,4,1,92.53472222,0,1,0,39.0,3,46.259329977434476,0.0,21500.0,1
25052,2019,0,1,0,0,2,0,0,1,356500,360.0,1,1,1,588000.0,1,1,0,0,4800.0,1,795,1,4,0,60.6292517,0,1,0,42.0,1,74.2553634659446,0.0,231500.0,1
25053,2019,0,1,0,0,3,0,0,1,396500,360.0,1,1,1,538000.0,1,0,0,0,26100.0,3,642,1,3,0,73.69888476,0,1,0,9.0,1,15.190988851001878,19.79,141500.0,1
25054,2019,0,2,0,0,3,0,0,1,486500,360.0,1,1,1,618000.0,1,1,0,0,9000.0,3,674,0,1,0,78.72168285,3,1,0,30.0,2,54.049550049994444,0.0,131500.0,1
25055,2019,0,0,0,0,3,0,0,1,716500,360.0,1,1,0,1138000.0,1,1,0,0,14220.0,1,804,1,6,0,62.96133568,3,1,0,42.0,1,50.38323605934885,0.0,421500.0,1
25056,2019,0,0,0,0,2,0,0,1,596500,360.0,1,1,1,798000.0,1,1,0,0,10800.0,3,788,1,2,0,74.74937343,2,1,0,41.0,1,55.22636792889547,0.0,201500.0,1
25057,2019,0,2,0,0,0,0,0,1,636500,360.0,1,1,1,798000.0,1,1,0,0,19620.0,0,737,0,2,0,79.76190476,0,1,0,10.0,2,32.439732939197796,0.0,161500.0,1
25058,2019,0,2,0,1,3,0,0,0,116500,360.0,1,1,1,118000.0,1,1,0,0,2640.0,0,781,0,2,1,98.72881356,3,1,1,44.0,3,44.112078758046195,0.0,1500.0,1
25059,2019,0,2,0,0,0,0,0,1,376500,360.0,1,1,1,418000.0,1,2,0,0,11880.0,0,545,0,2,1,90.07177033,0,1,0,36.0,3,31.689251746485986,0.0,41500.0,1
25060,2019,0,1,0,0,2,0,0,1,356500,240.0,1,1,1,658000.0,1,1,0,0,6660.0,1,796,1,4,1,54.17933131,0,1,0,40.0,0,53.520492418555776,0.0,301500.0,1
25061,2019,0,0,1,1,3,0,0,0,86500,360.0,1,1,1,88000.0,1,1,0,0,3240.0,3,660,0,2,1,98.29545455,2,1,1,50.0,3,26.689293427954336,0.0,1500.0,1
25062,2019,0,3,0,0,3,0,0,1,226500,324.0,1,1,1,288000.0,1,1,0,0,3360.0,0,850,0,0,1,78.64583333,3,1,0,42.0,2,67.3906575423981,0.0,61500.0,1
25063,2019,0,0,0,1,1,1,0,0,66500,360.0,1,1,1,198000.0,1,1,0,0,840.0,1,851,0,1,1,33.58585859,2,1,0,48.0,0,79.07253269916765,0.0,131500.0,1
25064,2019,0,3,0,0,0,0,0,1,556500,360.0,1,1,1,628000.0,1,1,0,0,7020.0,1,794,1,3,0,88.61464968,3,1,0,48.0,2,79.26221335992024,0.0,71500.0,1
25065,2019,0,0,0,1,3,0,0,0,376500,360.0,0,1,1,378000.0,1,1,0,0,5760.0,3,866,1,1,1,99.6031746,3,1,1,39.0,3,65.35323728519354,0.0,1500.0,1
25066,2019,0,3,0,1,0,0,0,0,106500,360.0,0,1,1,118000.0,1,1,0,0,1500.0,0,777,0,2,1,90.25423729,3,1,1,31.0,3,70.9526982011992,0.0,11500.0,1
25067,2019,0,1,0,0,3,0,0,1,316500,360.0,0,1,1,428000.0,1,1,0,0,9180.0,1,780,1,2,0,73.94859813,0,1,0,32.0,1,34.47336891406165,0.0,111500.0,1
25068,2019,0,0,1,1,2,0,0,0,116500,360.0,1,1,1,138000.0,1,1,0,0,3960.0,3,611,0,2,1,84.42028986,3,1,0,59.0,2,29.41176470588235,0.0,21500.0,1
25069,2019,0,0,1,0,1,0,0,1,86500,360.0,1,1,1,308000.0,1,1,0,0,4440.0,3,584,1,4,1,28.08441558,0,1,0,21.0,0,19.47759513623058,17.5,221500.0,1
25070,2019,0,1,0,2,0,0,0,1,326500,360.0,1,1,1,318000.0,1,1,0,0,6480.0,1,621,1,0,0,102.672956,3,1,0,28.0,4,50.3780280820861,0.0,-8500.0,1
25071,2019,0,2,0,0,3,0,0,1,176500,360.0,1,1,1,218000.0,1,0,0,0,4140.0,3,660,0,5,0,80.96330275,0,1,0,36.0,2,42.62255493842067,0.0,41500.0,1
25072,2019,0,3,0,1,0,0,0,0,156500,360.0,1,1,1,158000.0,1,1,0,0,1860.0,1,862,0,2,1,99.05063291,3,1,1,45.0,3,84.09457281031703,0.0,1500.0,1
25073,2019,0,3,0,1,2,0,0,0,346500,360.0,0,1,1,418000.0,1,1,0,0,8280.0,1,829,1,2,1,82.89473684,3,1,0,33.0,2,41.84277261200338,0.0,71500.0,1
25074,2019,0,2,0,0,3,0,0,1,616500,180.0,1,1,1,828000.0,1,1,0,0,9900.0,0,848,0,0,0,74.45652174,3,1,0,38.0,1,62.26643773356226,0.0,211500.0,1
25075,2019,0,3,1,0,0,0,0,1,456500,180.0,1,1,1,578000.0,1,2,0,0,78120.0,0,775,0,3,1,78.97923875,3,1,1,19.0,2,5.843499187158383,46.38,121500.0,1
25076,2019,0,2,0,1,2,0,0,0,96500,360.0,1,1,1,138000.0,1,1,0,0,3180.0,0,812,1,3,1,69.92753623,0,1,0,46.0,1,30.336372209996856,0.0,41500.0,1
25077,2019,0,2,0,0,3,0,0,1,256500,360.0,1,1,1,398000.0,1,1,0,0,3540.0,0,733,0,0,1,64.44723618,0,1,0,44.0,1,72.43716464275629,0.0,141500.0,1
25078,2019,0,2,1,1,0,0,0,0,146500,360.0,1,1,1,158000.0,1,1,0,0,3120.0,0,700,0,0,1,92.72151899,0,1,0,40.0,3,46.94008330663249,0.0,11500.0,1
25079,2019,0,3,0,0,2,0,0,1,316500,360.0,0,1,1,468000.0,1,1,0,0,6960.0,1,781,1,1,1,67.62820513,3,1,0,42.0,1,45.467605229133746,0.0,151500.0,1
25080,2019,0,1,0,1,0,0,0,0,76500,360.0,0,1,1,418000.0,1,1,0,0,3180.0,2,633,1,0,1,75.13586957,0,1,1,39.0,2,24.049041182018232,0.0,341500.0,1
25081,2019,1,3,0,2,3,0,0,1,406500,360.0,1,1,1,408000.0,1,1,0,0,5760.0,3,702,0,0,1,99.63235294,3,1,0,39.0,3,70.56066655094601,0.0,1500.0,1
25082,2019,0,0,0,0,0,0,0,1,116500,360.0,1,1,1,108000.0,1,1,0,0,1980.0,3,882,0,3,1,107.8703704,0,1,1,37.0,4,58.80868248359415,0.0,-8500.0,1
25083,2019,0,2,0,0,0,0,0,1,136500,180.0,1,1,1,278000.0,1,0,0,0,18420.0,0,880,1,0,1,49.10071942,3,1,1,10.0,0,7.410021171489062,63.07,141500.0,1
25084,2019,0,3,0,0,1,0,0,1,206500,360.0,1,1,0,248000.0,1,1,0,0,2940.0,3,686,0,6,1,83.26612903,3,1,1,37.0,2,70.21421285277117,0.0,41500.0,1
25085,2019,0,1,0,1,2,0,0,0,306500,360.0,1,1,0,418000.0,1,1,0,0,6840.0,2,733,1,2,1,75.13586957,0,1,1,39.0,2,44.80339131705891,0.0,111500.0,1
25086,2019,0,3,0,0,1,0,0,1,166500,360.0,1,1,1,618000.0,1,1,0,0,1740.0,3,652,1,3,1,26.94174757,3,1,0,58.0,0,95.63469270534176,0.0,451500.0,1
25087,2019,0,3,0,1,3,0,0,0,216500,360.0,1,0,1,228000.0,1,1,0,0,5760.0,1,524,1,0,1,94.95614035,3,1,0,39.0,3,37.58028120118035,0.0,11500.0,1
25088,2019,0,2,0,0,0,0,0,1,306500,360.0,0,1,1,338000.0,1,2,0,0,8280.0,1,705,0,0,0,90.68047337,0,1,0,49.0,3,37.01243811133921,0.0,31500.0,1
25089,2019,1,1,0,0,3,0,0,1,826500,360.0,1,1,1,1268000.0,1,1,0,0,13140.0,0,844,1,2,1,65.18138801,0,1,0,29.0,1,62.89475686781828,0.0,441500.0,1
25090,2019,0,1,1,0,0,0,0,1,136500,360.0,1,1,1,138000.0,1,1,0,0,2220.0,1,642,1,0,1,98.91304348,0,1,0,47.0,3,61.45880234128771,0.0,1500.0,1
25091,2019,0,3,0,0,3,0,0,1,346500,360.0,1,1,1,538000.0,1,0,0,0,18240.0,0,649,1,2,1,64.40520446,3,1,0,45.0,1,18.995669097088975,8.37,191500.0,1
25092,2019,0,2,0,0,3,0,0,1,386500,180.0,1,1,1,558000.0,1,1,0,0,8760.0,1,557,0,1,0,69.26523297,0,1,0,29.0,1,44.115968496746945,0.0,171500.0,1
25093,2019,0,1,0,0,3,0,0,1,706500,180.0,1,1,1,1068000.0,1,1,0,0,15840.0,1,866,1,2,0,66.15168539,0,1,1,35.0,1,44.59945710498074,0.0,361500.0,1
25094,2019,1,3,1,0,2,0,0,1,276500,360.0,1,1,1,338000.0,1,1,0,0,5880.0,1,761,1,4,1,81.80473373,3,1,0,49.0,2,47.01581363713654,0.0,61500.0,1
25095,2019,0,3,0,1,1,0,0,0,26500,360.0,0,1,1,78000.0,1,1,0,0,1260.0,3,569,0,3,1,33.97435897,3,1,0,24.0,0,21.015067406819984,10.76,51500.0,1
25096,2019,0,1,0,2,3,0,0,1,276500,360.0,1,1,1,488000.0,1,1,0,0,5760.0,0,523,1,3,1,56.65983607,0,1,0,39.0,0,47.995139732685296,0.0,211500.0,1
25097,2019,0,1,0,0,2,0,0,1,186500,360.0,0,1,1,388000.0,1,1,0,0,2100.0,3,740,1,3,1,48.06701031,0,1,0,43.0,0,88.76725368871966,0.0,201500.0,1
25098,2019,0,2,0,0,3,0,0,1,366500,360.0,1,1,1,858000.0,1,1,0,0,0.0,3,638,0,2,1,42.71561772,0,1,1,6.0,0,366500.0,0.0,491500.0,1
25099,2019,0,1,0,0,3,0,0,1,666500,360.0,1,1,1,768000.0,1,1,0,0,18000.0,3,506,1,3,0,86.78385417,0,1,0,36.0,2,37.02572079328926,0.0,101500.0,1
25100,2019,0,2,1,0,0,0,0,1,226500,360.0,1,1,1,288000.0,1,1,0,0,4320.0,1,803,0,1,1,78.64583333,2,1,0,44.0,2,52.418421661652395,0.0,61500.0,1
25101,2019,0,2,0,0,3,0,0,1,106500,240.0,1,1,0,418000.0,1,1,0,0,1680.0,2,880,1,2,1,75.13586957,2,1,1,39.0,2,63.35514574657942,0.0,311500.0,1
25102,2019,0,1,0,1,3,0,0,0,426500,360.0,1,1,1,438000.0,1,1,0,0,5760.0,3,690,1,1,0,97.37442922,0,1,0,39.0,3,74.03228606144766,0.0,11500.0,1
25103,2019,0,1,1,0,3,0,0,1,216500,360.0,1,1,1,408000.0,1,1,0,0,4560.0,1,616,1,0,0,53.06372549,0,1,0,33.0,0,47.467660600745454,0.0,191500.0,1
25104,2019,0,2,0,2,0,0,0,1,146500,360.0,1,1,1,148000.0,1,1,0,0,2460.0,0,648,0,5,0,98.98648649,0,1,0,42.0,3,59.52864689150752,0.0,1500.0,1
25105,2019,0,1,0,0,3,0,0,1,676500,360.0,1,1,1,1298000.0,1,1,0,0,9060.0,3,660,1,3,0,52.11864407,0,1,0,33.0,0,74.6606334841629,0.0,621500.0,1
25106,2019,0,0,0,1,2,1,0,0,316500,300.0,0,1,1,298000.0,1,1,0,0,8220.0,1,782,1,1,1,106.2080537,0,1,1,59.0,4,38.498966062522804,0.0,-18500.0,1
25107,2019,0,1,0,0,2,0,0,1,76500,180.0,1,1,1,208000.0,1,1,0,0,7380.0,3,601,1,3,1,36.77884615,0,1,0,9.0,0,10.364449261617667,36.98,131500.0,1
25108,2019,0,2,0,0,2,0,0,1,446500,180.0,1,1,1,638000.0,1,1,0,0,7440.0,3,809,0,3,1,69.98432602,3,1,0,48.0,1,60.00537562155624,0.0,191500.0,1
25109,2019,0,1,1,0,1,0,0,1,256500,180.0,1,1,1,548000.0,1,0,0,0,10800.0,0,855,1,0,0,46.80656934,3,1,0,38.0,0,23.747801129525044,23.33,291500.0,1
25110,2019,0,2,0,2,2,0,0,1,406500,360.0,1,1,1,418000.0,1,1,0,0,7560.0,2,768,1,2,0,75.13586957,0,1,1,39.0,2,53.76272979764581,0.0,11500.0,1
25111,2019,0,1,1,0,3,0,0,1,196500,360.0,1,1,1,418000.0,1,1,0,0,7500.0,2,627,1,6,1,75.13586957,0,1,1,39.0,2,26.196507132382347,0.0,221500.0,1
25112,2019,0,3,0,0,2,0,0,1,266500,360.0,1,1,1,358000.0,1,1,0,0,1380.0,1,854,1,3,1,74.44134078,3,1,1,17.0,1,192.97610427226647,0.0,91500.0,1
25113,2019,0,0,0,0,3,0,0,1,196500,360.0,1,1,1,248000.0,1,1,0,0,4020.0,1,700,0,6,1,79.23387097,3,1,0,45.0,2,48.86844068639642,0.0,51500.0,1
25114,2019,0,2,0,0,3,0,0,1,56500,180.0,1,1,1,158000.0,1,1,0,0,2220.0,1,762,0,3,1,35.75949367,3,1,1,20.0,0,25.438991445294914,18.83,101500.0,1
25115,2019,0,1,1,0,2,0,0,1,546500,360.0,1,1,1,418000.0,1,1,0,0,10440.0,2,746,1,2,0,75.13586957,3,1,1,39.0,2,52.341729719375536,0.0,-128500.0,1
25116,2019,0,3,0,0,3,0,0,1,336500,324.0,1,1,1,808000.0,1,1,0,0,4800.0,1,592,1,0,1,41.6460396,3,1,0,43.0,0,70.08956467402625,0.0,471500.0,1
25117,2019,1,3,0,0,2,0,0,1,986500,360.0,1,1,1,1298000.0,1,1,0,0,12240.0,0,703,1,2,1,76.00154083,3,1,0,42.0,2,80.58982109304796,0.0,311500.0,1
25118,2019,0,2,0,1,0,0,0,0,566500,360.0,1,1,1,578000.0,1,1,0,0,7620.0,3,613,0,0,0,98.01038062,0,1,0,50.0,3,74.33407689279622,0.0,11500.0,1
25119,2019,0,1,0,0,3,0,0,1,526500,360.0,1,1,1,748000.0,1,1,0,0,9660.0,0,697,1,1,0,70.38770053,3,1,0,45.0,1,54.49746403063865,0.0,221500.0,1
25120,2019,0,1,0,0,2,0,0,1,476500,360.0,1,1,1,418000.0,1,1,0,0,6480.0,2,740,1,2,0,75.13586957,0,1,1,39.0,2,73.52260453633698,0.0,-58500.0,1
25121,2019,0,3,0,1,2,0,0,0,186500,360.0,1,1,1,218000.0,1,1,0,0,4260.0,0,545,0,3,1,85.55045872,3,1,0,49.0,2,43.76906829382774,0.0,31500.0,1
25122,2019,0,3,0,0,2,0,0,1,316500,360.0,1,1,1,418000.0,1,1,0,0,5280.0,0,710,0,3,1,75.71770335,3,1,0,39.0,2,59.9318310925961,0.0,101500.0,1
25123,2019,0,2,0,0,2,0,0,1,276500,360.0,1,1,1,318000.0,1,1,0,0,10740.0,1,664,1,1,1,86.94968553,0,1,0,31.0,2,25.742482078018806,0.0,41500.0,1
25124,2019,0,0,0,1,3,0,0,0,606500,360.0,1,1,1,648000.0,1,1,0,0,5760.0,1,522,0,1,0,93.59567901,2,1,0,39.0,3,105.2768616559625,0.0,41500.0,1
25125,2019,0,1,0,0,2,0,0,1,476500,360.0,1,1,1,638000.0,1,1,0,0,8160.0,3,789,1,0,1,74.68652038,0,1,0,41.0,1,58.387452518073765,0.0,161500.0,1
25126,2019,0,1,0,0,3,0,0,1,526500,360.0,1,1,1,788000.0,1,1,0,0,9960.0,1,898,1,0,0,66.81472081,0,1,0,24.0,1,52.856138941873304,0.0,261500.0,1
25127,2019,1,2,0,0,3,0,0,1,566500,360.0,0,1,1,928000.0,1,1,0,0,13500.0,1,693,0,1,1,61.04525862,0,1,0,23.0,1,41.95985482556848,0.0,361500.0,1
25128,2019,0,0,0,0,2,0,0,1,236500,360.0,1,1,1,318000.0,1,1,0,0,5400.0,0,571,1,4,0,74.37106918,0,1,0,41.0,1,43.788187372708755,0.0,81500.0,1
25129,2019,0,1,0,0,2,0,0,1,256500,360.0,1,0,1,388000.0,1,1,0,0,7320.0,1,597,1,2,1,66.10824742,0,1,0,19.0,1,35.0361972408141,0.0,131500.0,1
25130,2019,0,1,0,0,0,0,0,1,586500,360.0,1,1,1,418000.0,1,1,0,0,8220.0,2,680,1,4,0,75.13586957,0,1,1,39.0,2,71.34168592628635,0.0,-168500.0,1
25131,2019,0,2,0,0,2,0,0,1,316500,360.0,1,1,1,418000.0,1,1,0,0,5640.0,2,571,1,6,1,75.13586957,0,1,1,39.0,2,56.10707321396915,0.0,101500.0,1
25132,2019,0,0,1,0,0,0,0,1,156500,360.0,1,1,1,278000.0,1,1,0,0,3600.0,0,575,0,2,1,56.29496403,0,1,0,23.0,0,43.46014995834491,0.0,121500.0,1
25133,2019,0,2,0,0,3,0,0,1,436500,360.0,1,1,1,518000.0,1,1,0,0,6600.0,0,694,0,1,0,84.26640927,0,1,0,44.0,2,66.1263444932586,0.0,81500.0,1
25134,2019,0,2,0,0,2,0,0,1,486500,360.0,1,1,1,938000.0,1,1,0,0,16080.0,3,581,1,3,1,51.86567164,3,1,0,39.0,0,30.253093713077543,0.0,451500.0,1
25135,2019,0,2,0,0,2,0,0,1,356500,360.0,1,1,1,488000.0,1,1,0,0,5100.0,0,796,0,1,0,73.05327869,0,1,1,40.0,1,69.88825720446971,0.0,131500.0,1
25136,2019,0,3,0,0,3,0,0,1,266500,360.0,1,1,1,378000.0,1,1,0,0,2700.0,3,678,1,2,1,70.5026455,3,1,1,42.0,1,98.66716031099592,0.0,111500.0,1
25137,2019,0,1,0,0,2,0,0,1,186500,360.0,1,0,1,418000.0,1,1,0,0,2280.0,0,714,1,4,1,44.61722488,0,1,0,38.0,0,81.76238491889522,0.0,231500.0,1
25138,2019,0,1,1,0,2,0,0,1,126500,240.0,1,1,1,218000.0,1,1,0,0,5340.0,1,871,1,2,1,58.02752294,0,1,0,44.0,0,23.684703239093803,20.27,91500.0,1
25139,2019,0,3,0,0,2,0,0,1,276500,360.0,1,1,1,388000.0,1,1,0,0,4680.0,0,800,0,4,1,71.2628866,3,1,1,47.0,1,59.068575090792564,0.0,111500.0,1
25140,2019,0,0,1,0,0,0,0,1,106500,360.0,1,1,1,148000.0,1,1,0,0,2460.0,1,700,0,4,1,71.95945946,0,1,0,40.0,1,43.27509142624949,0.0,41500.0,1
25141,2019,0,2,0,0,3,0,0,1,386500,360.0,1,1,1,448000.0,1,1,0,0,7320.0,3,880,1,1,1,86.27232143,0,1,0,36.0,2,52.79333424395574,0.0,61500.0,1
25142,2019,0,1,0,0,2,0,0,1,376500,360.0,1,1,1,598000.0,1,1,0,0,6720.0,0,853,1,0,0,62.95986622,0,1,0,37.0,1,56.018449635470915,0.0,221500.0,1
25143,2019,0,0,0,0,2,0,0,1,206500,360.0,1,1,1,288000.0,1,1,0,0,2760.0,1,644,0,3,1,71.70138889,0,1,0,39.0,1,74.79174212241941,0.0,81500.0,1
25144,2019,0,3,1,0,3,0,0,1,286500,360.0,1,1,1,418000.0,1,1,0,0,9660.0,2,898,1,1,0,75.13586957,3,1,1,39.0,2,29.65531518476348,6.52,131500.0,1
25145,2019,0,0,0,0,1,0,0,1,486500,360.0,1,0,1,888000.0,1,1,0,0,5040.0,3,717,0,0,0,54.78603604,0,1,0,38.0,0,96.5086292402301,0.0,401500.0,1
25146,2019,0,2,1,0,3,0,0,1,406500,360.0,1,1,1,808000.0,1,1,0,2,5580.0,1,773,0,0,0,50.30940594,3,1,0,42.0,0,72.8364092456549,0.0,401500.0,1
25147,2019,0,0,0,0,0,0,0,1,146500,180.0,1,1,1,158000.0,1,1,0,0,4620.0,3,868,0,2,1,92.72151899,0,1,1,43.0,3,31.703094568275265,0.0,11500.0,1
25148,2019,0,0,1,1,2,0,0,0,156500,360.0,1,1,1,178000.0,1,1,0,0,5460.0,3,540,0,3,1,87.92134831,3,1,0,50.0,2,28.657754989928584,0.0,21500.0,1
25149,2019,0,2,0,0,3,0,0,1,476500,360.0,1,1,1,498000.0,1,1,0,0,6600.0,3,718,0,1,0,95.68273092,0,1,0,45.0,3,72.1860324193304,0.0,21500.0,1
25150,2019,0,1,0,0,3,0,0,1,86500,360.0,1,1,1,208000.0,1,0,0,0,2220.0,3,786,1,2,1,41.58653846,0,1,1,42.0,0,38.94642053129221,0.0,121500.0,1
25151,2019,0,0,0,0,2,0,0,1,246500,360.0,1,1,1,298000.0,1,1,0,0,2580.0,0,713,0,6,1,82.71812081,0,1,0,43.0,2,95.50561797752809,0.0,51500.0,1
25152,2019,0,1,0,2,2,0,0,1,596500,360.0,1,1,1,608000.0,1,1,0,0,5100.0,0,874,1,4,0,98.10855263,0,1,0,60.0,3,116.93785532248579,0.0,11500.0,1
25153,2019,0,0,0,0,3,0,0,1,556500,360.0,1,0,1,838000.0,1,1,0,0,8100.0,1,647,0,3,1,66.40811456,0,1,0,41.0,1,68.69522281199852,0.0,281500.0,1
25154,2019,0,2,1,0,0,0,0,1,1226500,360.0,1,1,1,1758000.0,1,0,0,3,16260.0,1,711,0,2,0,69.76678043,3,1,0,37.0,1,75.42586556792325,0.0,531500.0,1
25155,2019,0,1,0,0,0,0,0,1,266500,360.0,1,1,0,418000.0,1,1,0,0,8880.0,2,625,1,1,0,75.13586957,0,1,1,39.0,2,30.007881995270804,0.0,151500.0,1
25156,2019,1,3,0,1,0,0,0,0,196500,324.0,0,1,1,198000.0,1,1,0,0,5760.0,2,768,1,2,1,99.24242424,3,1,1,39.0,3,34.1086616906787,0.0,1500.0,1
25157,2019,0,0,1,0,2,0,0,1,416500,360.0,1,1,1,658000.0,1,1,0,0,5100.0,0,626,0,0,0,63.29787234,0,1,0,45.0,1,81.65065673397373,0.0,241500.0,1
25158,2019,1,0,0,0,2,0,0,1,206500,360.0,1,1,1,188000.0,1,1,0,0,2580.0,1,500,0,3,1,109.8404255,0,1,1,60.0,4,80.0077489345215,0.0,-18500.0,1
25159,2019,0,3,0,0,2,0,0,1,106500,360.0,1,1,1,418000.0,1,1,0,0,8100.0,2,700,1,1,1,75.13586957,3,1,1,39.0,2,13.146525120355511,22.45,311500.0,1
25160,2019,0,1,0,0,2,0,0,1,386500,360.0,1,0,1,648000.0,1,1,0,0,12120.0,0,663,1,2,0,59.64506173,0,1,0,25.0,0,31.886808019140336,0.0,261500.0,1
25161,2019,0,2,0,0,0,0,0,1,246500,360.0,1,1,1,348000.0,1,1,0,0,3660.0,1,538,1,0,0,70.83333333,3,1,0,33.0,1,67.33133023763999,0.0,101500.0,1
25162,2019,0,2,1,1,2,0,0,0,266500,360.0,1,1,1,308000.0,1,1,0,0,4260.0,0,695,0,0,0,86.52597403,0,1,0,54.0,2,62.544003754987095,0.0,41500.0,1
