loanId,memberId,date,purpose,isJointApplication,loanAmount,term,interestRate,monthlyPayment,grade,loanStatus
1570853,2859581,7/14/2015,debtconsolidation,0,17457,48 months,9.98,443,D2,Current
1447750,2813061,2/2/2015,other,0,21223,48 months,10.49,543,A1,Current
1844325,2019598,4/1/2015,homeimprovement,0,18597,36 months,8.56,588,D2,Current
1861787,2135645,3/7/2016,debtconsolidation,0,10505,60 months,9.51,221,C2,Current
1470515,2579423,6/18/2016,debtconsolidation,0,30304,48 months,9.63,763,A1,Current
1817273,2175403,10/8/2015,debtconsolidation,0,9830,60 months,12.54,221,C3,Current
1775817,2030363,10/8/2015,homeimprovement,0,13487,36 months,14.72,466,C1,Current
1656374,2006225,5/5/2015,debtconsolidation,0,26078,36 months,6.73,802,D2,Current
1605815,2628919,10/16/2015,debtconsolidation,0,21157,60 months,7.27,422,A3,Current
1622978,2858413,7/23/2015,debtconsolidation,0,19707,36 months,10.94,645,B3,Current
1388934,2261344,12/4/2015,debtconsolidation,0,24607,60 months,15.88,597,A2,Current
1437513,2645907,4/14/2016,debtconsolidation,0,23783,48 months,7.25,572,A2,Current
1110339,2648002,10/23/2015,debtconsolidation,0,14257,60 months,4.31,265,E2,Current
1067333,2095501,12/23/2015,debtconsolidation,0,19642,60 months,11.7,434,D1,Current
1236508,2359109,8/15/2015,debtconsolidation,0,23964,48 months,8.32,589,C1,Default
1068749,2538402,8/25/2015,education,0,25852,60 months,5.27,491,B1,Current
1440360,2115185,1/24/2015,debtconsolidation,0,22073,36 months,14.56,760,B1,Current
1205481,2846076,8/7/2014,debtconsolidation,0,17688,48 months,15.46,496,A1,Current
1181928,2532298,5/26/2016,debtconsolidation,0,25077,48 months,15.9,709,D1,Current
1222550,2309822,8/18/2015,debtconsolidation,0,18561,36 months,11.77,614,D2,Current
1284785,2485935,11/15/2014,debtconsolidation,0,19131,48 months,20.06,583,E3,Default
1395401,2691029,10/26/2015,debtconsolidation,0,,36 months,12.53,515,A3,Current
1113707,2712269,6/25/2014,other,0,25866,60 months,7.17,514,D2,Current
1758897,2196530,12/1/2015,debtconsolidation,0,15651,60 months,11.81,347,D2,Current
1331710,2534564,11/17/2015,other,0,15350,36 months,11.66,507,C1,Current
1111350,2293203,6/17/2016,debtconsolidation,1,30961,60 months,8.03,628,C2,Current
1768913,2632374,7/28/2014,debtconsolidation,0,12992,48 months,13.11,349,A1,Current
1673304,2543043,5/5/2016,debtconsolidation,0,13877,60 months,6.76,273,D3,Current
1421327,2489193,8/7/2015,other,0,18020,60 months,13.89,418,A1,Current
1823657,2563720,9/11/2014,debtconsolidation,0,24077,36 months,10.49,782,A1,Current
1482439,2611363,2/16/2016,debtconsolidation,1,14748,60 months,9.96,313,A2,Current
1776306,2826882,10/6/2015,debtconsolidation,0,21586,60 months,8.47,443,A3,Current
1357352,2809631,8/21/2015,debtconsolidation,0,18031,36 months,13.81,615,D2,Default
1299237,2742104,7/23/2014,debtconsolidation,0,31879,48 months,6.97,763,A2,Current
1761427,2344842,12/14/2015,debtconsolidation,0,18183,36 months,12.54,609,A2,Current
1238625,2156769,8/27/2015,debtconsolidation,0,16165,36 months,10.28,524,B3,Current
1273581,2104110,11/25/2015,debtconsolidation,0,,36 months,13.04,545,A1,Current
1490929,2680512,3/28/2015,debtconsolidation,0,17078,60 months,11.31,374,A1,Current
1810769,2315241,5/16/2015,debtconsolidation,0,20907,60 months,7.8,422,A2,Current
1143715,2228864,11/3/2014,debtconsolidation,0,,36 months,8.64,645,B2,Current
1593290,2322915,5/11/2016,debtconsolidation,0,17876,60 months,6.98,354,C3,Current
1101997,2433111,10/12/2015,debtconsolidation,0,18313,36 months,6.38,560,A2,Current
1748433,2843354,1/28/2016,debtconsolidation,0,23714,,11.62,523,C3,Current
1872045,2425582,1/3/2015,debtconsolidation,1,17304,36 months,18.66,631,C2,Current
1815114,2868359,8/17/2015,debtconsolidation,1,20535,48 months,8.81,509,A1,Current
1043981,2023743,11/10/2014,homeimprovement,0,15532,48 months,6.76,370,A2,Current
1804063,2291074,11/12/2015,debtconsolidation,0,24142,48 months,9.31,604,A1,Current
1702461,2018401,3/11/2016,debtconsolidation,0,19392,60 months,13.12,442,E3,Current
1382608,2783072,12/24/2014,debtconsolidation,0,21533,36 months,6.8,663,C2,Current
1560228,2718669,6/13/2014,homeimprovement,0,11035,60 months,7.85,223,A3,Current
1651602,2559984,6/30/2015,debtconsolidation,0,26291,48 months,10.95,679,D1,Current
1600905,2329266,3/16/2016,debtconsolidation,0,18049,36 months,11.2,593,B2,Current
1591703,2174088,7/25/2014,debtconsolidation,0,21055,48 months,10.3,537,B3,Current
1327854,2874134,2/7/2015,business,0,16734,48 months,10.29,427,E1,Current
1010982,2502074,4/5/2015,debtconsolidation,0,14935,60 months,7.06,296,A1,Current
1081524,2379742,4/3/2015,debtconsolidation,0,10065,60 months,8.86,208,D2,Current
1818482,2582412,2/29/2016,debtconsolidation,0,15530,60 months,9.51,326,B2,Current
1539593,2578045,8/8/2014,debtconsolidation,0,23394,48 months,6.71,557,B1,Current
1153898,2753227,6/4/2016,education,0,16955,48 months,15.62,477,B3,Current
1730560,2803879,6/18/2015,homeimprovement,0,21593,36 months,9.69,694,C1,Current
1796983,2031479,5/18/2014,homeimprovement,0,22417,48 months,10.37,573,A3,Current
1377646,2662780,4/1/2015,debtconsolidation,0,17286,48 months,8.17,423,A3,Current
1552682,2667801,11/23/2015,debtconsolidation,0,20609,60 months,9.02,428,B3,Current
1593885,2192655,6/16/2016,debtconsolidation,0,17857,48 months,9.55,449,B2,Current
1380956,2808551,1/29/2016,debtconsolidation,1,30166,48 months,8.01,737,D2,Current
1865082,2358741,6/3/2015,auto,0,17844,36 months,16.59,633,C1,Current
1304671,2449677,10/10/2015,debtconsolidation,0,14033,36 months,14.2,481,B3,Current
1630673,2732652,4/23/2016,homeimprovement,0,24297,60 months,17.06,605,C3,Current
1459963,2442161,2/5/2015,debtconsolidation,0,,36 months,4.7,396,E3,Current
1316945,2818235,4/23/2015,debtconsolidation,0,24138,60 months,7.19,480,A2,Current
1078986,2298424,5/11/2015,debtconsolidation,1,18122,36 months,7.83,566,D1,Current
1779946,2574662,5/30/2015,debtconsolidation,0,16857,36 months,16.26,595,E1,Default
1056760,2125571,1/31/2015,debtconsolidation,0,16476,60 months,15.28,394,D1,Current
1887441,2652829,11/16/2015,debtconsolidation,0,24089,36 months,16.49,853,A3,Current
1312123,2526280,4/2/2015,debtconsolidation,0,11572,60 months,11.03,252,B3,Current
1079725,2130088,3/13/2016,debtconsolidation,1,10716,60 months,16.68,264,A3,Current
1847597,2023761,7/18/2015,debtconsolidation,0,20832,60 months,10.85,451,E2,Current
1788480,2512470,9/18/2015,debtconsolidation,0,22003,60 months,5.28,418,C2,Current
1549114,2168040,7/6/2014,debtconsolidation,0,15454,60 months,16.09,377,B1,Current
1210132,2825840,12/12/2015,debtconsolidation,0,26111,48 months,15.31,731,B3,Default
1682674,2701070,12/24/2015,debtconsolidation,0,20454,60 months,4.82,384,E1,Current
1131423,2222064,8/28/2014,debtconsolidation,0,25716,60 months,12.8,582,C3,Current
1041534,2631968,4/2/2015,debtconsolidation,0,25956,48 months,7.27,625,E2,Current
1583185,2370017,1/3/2016,debtconsolidation,0,29220,36 months,15.06,1014,B2,Current
1556588,2682839,5/23/2016,auto,0,24878,60 months,13.41,571,D1,Current
1798816,2865084,3/25/2016,debtconsolidation,0,11665,60 months,6.31,227,E1,Current
1193993,2835033,8/13/2014,debtconsolidation,0,22891,60 months,8.74,472,C1,Default
1183221,2094893,9/8/2014,debtconsolidation,,21836,48 months,8.92,543,B1,Current
1478480,2666061,1/6/2015,debtconsolidation,0,23516,36 months,12.68,789,C2,Current
1266665,2691465,7/30/2014,debtconsolidation,0,20773,48 months,8.98,517,A1,Current
1274118,2817607,12/22/2015,debtconsolidation,1,18220,36 months,10.92,596,E1,Current
1774387,2670602,8/13/2015,debtconsolidation,0,18814,36 months,9.77,605,A2,Current
1670505,2590810,8/20/2015,education,0,18203,60 months,9.26,380,A3,Current
1050239,2871885,6/24/2015,debtconsolidation,0,15837,48 months,8.79,393,A2,Current
1539989,2295057,4/2/2016,debtconsolidation,0,30351,60 months,14.37,712,A1,Current
1243640,2474143,8/2/2015,education,0,15955,48 months,7.94,389,A1,Current
1595458,2846852,3/25/2016,debtconsolidation,0,14830,48 months,6.96,355,A3,Current
1439000,2592044,1/26/2015,debtconsolidation,0,21510,48 months,7.88,524,B2,Current
1125676,2138587,10/20/2015,debtconsolidation,0,38823,36 months,6.59,1191,C1,Current
1208082,2377265,3/14/2016,healthcare,0,17897,36 months,7.21,554,C2,Current
1007774,2387742,6/2/2015,debtconsolidation,0,23742,48 months,20.8,733,B2,Current
1079709,2898524,2/11/2016,debtconsolidation,0,14436,36 months,8.41,455,A1,Current
1062473,2756579,10/12/2014,debtconsolidation,0,17828,36 months,15.17,619,E2,Current
1150057,2463796,6/25/2016,debtconsolidation,0,17144,36 months,7.55,534,B3,Current
1536160,2199437,9/22/2015,other,0,23209,48 months,5.11,536,A3,Current
1184607,2888244,3/7/2016,debtconsolidation,0,15549,48 months,11.67,407,C3,Current
1350419,2825522,12/22/2015,debtconsolidation,0,21576,36 months,21.7,821,E3,Default
1066147,2158772,1/14/2016,debtconsolidation,0,25108,48 months,16.73,721,D3,Default
1759868,2515669,12/4/2014,homeimprovement,0,26571,60 months,6.98,526,E2,Current
1806737,2171361,6/9/2015,debtconsolidation,0,18191,48 months,8.82,451,E2,Current
1884941,2829944,9/27/2014,debtconsolidation,0,20536,36 months,10.16,664,A1,Current
1175489,2162417,2/21/2015,debtconsolidation,0,19373,60 months,8.36,396,C3,Current
1738656,2148581,1/21/2016,debtconsolidation,0,16285,48 months,9.77,411,B3,Current
1779755,2620932,3/16/2016,debtconsolidation,0,25379,48 months,15.85,717,B3,Current
1749966,2026796,9/15/2015,debtconsolidation,0,21886,60 months,4.71,410,D3,Current
1364181,2662334,1/7/2015,debtconsolidation,0,27439,36 months,7.81,857,B1,Current
1519658,2888837,5/29/2016,debtconsolidation,0,22174,48 months,9.38,556,A2,Current
1708514,2661563,6/2/2015,debtconsolidation,0,25186,36 months,10.4,817,E1,Default
1341783,2329735,7/27/2015,homeimprovement,0,19010,60 months,7.08,377,D2,Current
1159010,2889624,1/18/2016,homeimprovement,0,16871,48 months,6.2,398,A2,Current
1226796,2077702,6/21/2014,debtconsolidation,0,12781,48 months,5.61,298,B2,Current
1593110,2886894,5/29/2016,debtconsolidation,0,23679,48 months,4.83,543,D2,Current
1588798,2316531,5/16/2015,debtconsolidation,1,19097,48 months,6.75,455,D1,Current
1426198,2051265,5/28/2016,debtconsolidation,1,23955,36 months,15.08,831,C1,Current
1335414,2339532,2/22/2016,debtconsolidation,0,13113,60 months,8.51,269,A3,Current
1344908,2758327,5/27/2016,debtconsolidation,0,26225,36 months,6.84,808,C3,Current
1002160,2804867,6/16/2016,debtconsolidation,0,24285,36 months,16.72,862,B2,Current
1293355,2061512,7/19/2014,debtconsolidation,0,22735,48 months,13.11,611,B1,Current
1218471,2673876,8/2/2014,debtconsolidation,0,27490,60 months,4.99,519,C3,Current
1665010,2733242,7/18/2015,debtconsolidation,0,19645,60 months,7.5,394,B2,Current
1099624,2049911,10/18/2014,other,0,34153,60 months,9.47,717,D3,Default
1621760,2617007,7/8/2014,debtconsolidation,0,15685,60 months,13.27,359,D1,Current
1003235,2177768,1/16/2016,debtconsolidation,0,20443,48 months,8.78,507,A2,Current
1479104,2537596,1/28/2016,other,0,18715,48 months,11.97,493,E3,Default
1434463,2465995,6/5/2014,homeimprovement,0,16686,48 months,12.47,443,C1,Current
1502641,2878526,11/11/2015,debtconsolidation,0,28919,36 months,8.75,916,B1,Current
1207056,2394037,3/24/2016,debtconsolidation,0,22636,60 months,7.07,449,A1,Current
1009110,2755429,11/16/2015,debtconsolidation,0,9874,36 months,8.24,311,A1,Current
1674948,2549254,12/29/2015,debtconsolidation,0,19504,36 months,7.28,605,A2,Current
1478443,2646689,6/29/2015,debtconsolidation,0,17673,48 months,9.79,446,C2,Current
1625375,2350958,12/2/2015,debtconsolidation,0,15893,60 months,11.31,348,C3,Current
1120252,2821241,2/21/2016,debtconsolidation,0,21060,60 months,14.43,495,E1,Current
1897070,2349389,12/21/2015,debtconsolidation,0,23689,36 months,12.75,795,A1,Current
1383640,2109820,8/15/2015,debtconsolidation,0,20869,60 months,9.78,441,D2,Default
1195400,2014472,6/6/2016,homeimprovement,0,27865,36 months,11.2,915,E3,Default
1713225,2182615,11/22/2014,debtconsolidation,0,19075,48 months,8.2,467,B3,Current
1503974,2072685,5/10/2015,debtconsolidation,0,24164,36 months,7.98,757,A2,Current
1447438,2035627,7/4/2014,debtconsolidation,0,18406,60 months,6.74,362,C2,Current
1143733,2268285,9/6/2014,debtconsolidation,0,15753,48 months,16.91,454,C1,Default
1726106,2725092,5/13/2016,debtconsolidation,0,14101,48 months,12.14,372,D1,Current
1406627,2508501,6/12/2015,debtconsolidation,0,,36 months,17.26,951,E2,Current
1773788,2319494,8/9/2014,debtconsolidation,0,13840,60 months,4.33,257,A3,Current
1027238,2032631,11/5/2014,debtconsolidation,1,17388,36 months,17.53,625,E3,Current
1578726,2894288,1/6/2016,debtconsolidation,0,29779,60 months,12.68,673,C2,Current
1745084,2259999,3/22/2015,debtconsolidation,0,18718,48 months,9.81,473,B2,Current
1323785,2247647,5/22/2015,debtconsolidation,0,27750,48 months,13.47,751,A1,Current
1482925,2766923,7/26/2014,debtconsolidation,0,22635,36 months,11.39,745,B1,Current
1791152,2624661,1/6/2016,debtconsolidation,0,21391,36 months,16.69,759,B1,Default
1480606,2069778,1/1/2016,debtconsolidation,0,19781,36 months,10.2,640,B2,Current
1750618,2660195,4/24/2015,debtconsolidation,0,18932,60 months,10.19,404,E3,Current
1896514,2661018,7/1/2015,homeimprovement,0,19878,60 months,9.23,415,B1,Current
1390299,2274186,11/1/2015,other,0,19969,36 months,9.24,637,B2,Current
1024394,2453969,10/31/2014,debtconsolidation,0,16514,48 months,14.02,451,D2,Current
1176034,2531651,12/16/2014,debtconsolidation,0,18400,60 months,19.03,478,A3,Current
1196017,2808791,6/20/2016,debtconsolidation,0,22931,48 months,12.47,609,C2,Current
1859253,2279338,10/30/2014,debtconsolidation,0,16586,36 months,12.22,553,C2,Current
1537864,2166332,7/30/2015,debtconsolidation,0,20835,48 months,9.56,524,B3,Current
1161753,2068835,1/21/2016,debtconsolidation,0,21897,36 months,5.92,665,C2,Current
1809415,2825178,4/3/2015,debtconsolidation,0,23148,48 months,17.23,671,A1,Current
1094549,2088742,12/10/2015,homeimprovement,0,25585,48 months,15.63,720,A3,Current
1569485,2519178,12/23/2015,debtconsolidation,0,23164,60 months,5.58,443,B1,Current
1196269,2262295,10/20/2015,debtconsolidation,0,23103,48 months,15.28,646,E2,Default
1538044,2532903,12/5/2015,debtconsolidation,0,21619,48 months,19.44,651,B2,Current
1806137,2370142,3/5/2015,debtconsolidation,0,25852,48 months,5.97,607,E3,Current
1438007,2335354,9/8/2014,debtconsolidation,0,26805,36 months,10.68,874,C1,Current
1034940,2332563,7/26/2015,debtconsolidation,0,19039,48 months,12.84,509,A3,Current
1650438,2299818,12/9/2015,debtconsolidation,0,24287,60 months,20.12,645,B2,Current
1466247,2392589,2/20/2015,debtconsolidation,0,17167,60 months,10.34,368,B1,Current
1833338,2267424,6/29/2016,debtconsolidation,0,24046,48 months,10.29,613,B3,Current
1635656,2041885,4/10/2015,debtconsolidation,0,14733,48 months,5.89,345,D2,Current
1596954,2092757,6/1/2016,business,0,8274,48 months,7.56,200,E3,Current
1043846,2430743,1/4/2015,debtconsolidation,0,15071,36 months,14.33,518,C3,Current
1896735,2376812,6/19/2016,debtconsolidation,0,20425,36 months,10.33,662,B3,Current
1001873,2281345,3/7/2016,homeimprovement,,20327,36 months,15.27,707,D3,Current
1687360,2341051,8/19/2015,debtconsolidation,1,17554,48 months,13.84,478,C1,Current
1027960,2317386,12/24/2014,debtconsolidation,0,19553,36 months,9.36,625,A3,Current
1021675,2055742,4/22/2015,debtconsolidation,0,21765,48 months,4.72,498,D3,Current
1626200,2320050,11/14/2015,debtconsolidation,0,21870,60 months,13.6,504,C2,Current
1332501,2879108,3/12/2016,debtconsolidation,0,23581,60 months,14.09,550,C1,Current
1291747,2782891,10/22/2015,debtconsolidation,0,15567,60 months,9.32,326,B2,Current
1772560,2538835,8/13/2014,debtconsolidation,0,25373,36 months,6.79,781,E3,Current
1751419,2363222,10/5/2015,debtconsolidation,0,27620,60 months,5.69,530,B2,Current
1628336,2796412,11/3/2014,debtconsolidation,0,23210,36 months,11.34,764,B2,Current
1579230,2738283,11/23/2015,debtconsolidation,0,16264,60 months,8.08,330,B1,Current
1860509,2074148,9/22/2015,homeimprovement,0,26744,36 months,7.81,836,E2,Current
1551129,2327929,3/19/2015,homeimprovement,0,22065,60 months,12.3,494,A2,Current
1286823,2493387,12/26/2015,debtconsolidation,0,25352,36 months,16.56,898,B3,Current
1327775,2476176,12/18/2014,business,0,14382,48 months,16.28,410,D1,Current
1167451,2443415,9/19/2015,debtconsolidation,0,25946,60 months,10.3,555,B1,Current
1284143,2333593,5/7/2015,debtconsolidation,0,20081,36 months,5.4,605,C2,Current
1379729,2270310,3/25/2016,debtconsolidation,0,19731,60 months,14.24,462,A2,Current
1369257,2102217,7/27/2015,debtconsolidation,0,24476,60 months,9.58,515,C2,Current
1343987,2086510,6/7/2016,debtconsolidation,0,18539,36 months,9.15,591,D1,Current
1371167,2310238,12/14/2015,debtconsolidation,1,21705,48 months,5.52,505,A1,Current
1569560,2524909,2/23/2015,debtconsolidation,0,18388,60 months,12.4,413,C2,Current
1854396,2272104,10/29/2015,healthcare,0,21137,48 months,20.47,649,C2,Default
1088672,2440774,1/24/2016,debtconsolidation,0,20976,48 months,9.8,530,D2,Current
1739014,2688729,11/4/2015,debtconsolidation,0,17691,48 months,13.24,477,A2,Current
1894076,2364543,12/13/2014,debtconsolidation,,23000,60 months,13.11,525,A1,Current
1156907,2540874,12/13/2015,debtconsolidation,0,25847,36 months,14.02,884,E1,Current
1765747,2016610,2/14/2016,debtconsolidation,0,30735,36 months,16.12,1082,C3,Current
1729414,2690054,4/8/2015,homeimprovement,0,24779,48 months,15.2,692,E1,Default
1400037,2549287,9/6/2014,debtconsolidation,,26279,36 months,8.47,829,C3,Current
1050674,2063272,9/4/2014,debtconsolidation,0,19702,60 months,10.41,423,D3,Current
1277002,2611783,3/5/2016,debtconsolidation,0,21045,60 months,6.21,409,C1,Current
1302027,2090645,9/21/2015,debtconsolidation,0,27337,48 months,13.52,740,D2,Current
1468882,2032886,10/3/2015,other,0,15469,60 months,11.05,337,D1,Current
1599525,2209978,4/13/2016,debtconsolidation,0,26040,60 months,18.35,666,A3,Current
1663440,2477305,5/29/2015,other,0,17105,36 months,10.05,552,D1,Current
1584942,2499140,7/25/2014,debtconsolidation,0,21547,60 months,13.86,500,B1,Current
1149879,2333952,2/4/2015,debtconsolidation,0,13829,48 months,9.69,349,C2,Current
1838815,2270603,10/11/2014,debtconsolidation,0,16225,60 months,6.1,314,D3,Current
1192369,2045650,10/26/2015,debtconsolidation,1,15327,60 months,7.15,305,D3,Current
1503380,2617263,4/5/2015,auto,0,30964,36 months,9.24,988,B3,Current
1005421,2899545,10/6/2015,debtconsolidation,0,20925,48 months,19.17,628,E3,Default
1426511,2003495,6/17/2015,debtconsolidation,0,20683,36 months,23.22,803,E2,Default
1066089,2003316,10/2/2015,debtconsolidation,0,19615,48 months,8.96,488,A1,Current
1431918,2136325,10/14/2015,debtconsolidation,0,27176,48 months,6.26,641,B2,Current
1091958,2003874,11/6/2014,homeimprovement,1,16439,36 months,11.84,545,E1,Current
1167308,2536641,10/20/2014,debtconsolidation,0,25285,36 months,12.82,850,C3,Current
1715768,2294695,3/2/2015,debtconsolidation,0,21331,60 months,14.41,501,C2,Current
1710438,2690626,8/19/2014,debtconsolidation,0,14999,60 months,10.51,322,C2,Current
1053625,2505496,8/7/2015,debtconsolidation,0,25993,60 months,6.65,510,A2,Current
