,loanId,memberId,date,purpose,isJointApplication,loanAmount,term,interestRate,monthlyPayment,grade,loanStatus,residentialState,yearsEmployment,homeOwnership,annualIncome,incomeVerified,dtiRatio,lengthCreditHistory,numTotalCreditLines,numOpenCreditLines,numOpenCreditLines1Year,revolvingBalance,revolvingUtilizationRate,numDerogatoryRec,numDelinquency2Years,numChargeoff1year,numInquiries6Mon
142,1840624,2581867,1/23/2016,debtconsolidation,0.0,21173.0,60 months,6.35,413,A3,Current,FL,2-5 years,mortgage,53027,1,15.54,4,14,11.0,4,9828,55.06,0,1,1,1
143,1018454,2637086,10/4/2014,debtconsolidation,0.0,19733.0,48 months,8.97,491,A2,Current,MS,1 year,mortgage,53645,1,19.69,5,15,14.0,13,11555,86.32,0,0,0,1
144,1563731,2505905,9/15/2015,debtconsolidation,0.0,25335.0,36 months,14.72,875,B3,Current,SD,1 year,mortgage,55205,0,21.62,6,21,21.0,18,13131,61.88,0,0,0,1
145,1777439,2401580,12/9/2014,debtconsolidation,0.0,22250.0,36 months,10.09,719,A1,Current,MT,2-5 years,mortgage,52825,0,21.32,19,11,9.0,6,15636,90.68,0,0,0,0
146,1219557,2629341,6/15/2015,debtconsolidation,0.0,18363.0,36 months,13.43,623,B3,Current,FL,1 year,rent,52590,1,14.34,7,4,3.0,2,12055,65.63,0,0,0,1
147,1409272,2608678,12/4/2015,debtconsolidation,0.0,9778.0,48 months,5.67,228,A3,Current,IN,10+ years,own,54631,0,17.5,28,18,15.0,6,12990,55.63,0,0,0,0
148,1556672,2869489,8/30/2014,debtconsolidation,0.0,30715.0,48 months,9.02,765,A1,Current,GA,6-9 years,mortgage,52954,0,23.69,10,18,18.0,16,14253,50.7,0,0,0,3
149,1275106,2644995,9/3/2014,business,0.0,14767.0,48 months,16.1,419,B1,Current,TN,2-5 years,mortgage,55687,1,12.97,2,9,8.0,7,14656,73.88,0,0,0,1
150,1018958,2229487,5/13/2014,debtconsolidation,0.0,21559.0,36 months,9.37,689,D3,Current,WA,< 1 year,own,57331,1,26.92,31,15,13.0,13,19485,64.46,0,1,1,0
151,1246285,2003546,5/24/2016,homeimprovement,0.0,18233.0,48 months,11.05,472,D3,Default,TX,1 year,mortgage,52122,1,22.25,23,15,9.0,6,17191,62.77,0,3,2,0
152,1663062,2057289,5/30/2016,debtconsolidation,0.0,25371.0,36 months,17.77,914,D2,Current,AZ,2-5 years,mortgage,54803,1,11.54,4,11,8.0,7,14805,93.39,0,0,0,0
153,1742871,2238263,5/19/2014,debtconsolidation,0.0,19942.0,60 months,14.09,465,A3,Current,MN,6-9 years,rent,53923,1,21.52,31,13,12.0,11,16772,51.83,0,0,0,0
154,1450793,2447850,9/2/2014,debtconsolidation,0.0,17067.0,36 months,10.09,551,A3,Current,KS,1 year,rent,56535,1,25.96,5,16,14.0,6,14991,61.47,0,5,4,0
155,1706942,2156688,1/6/2016,debtconsolidation,1.0,19318.0,36 months,5.26,581,A1,Current,NV,10+ years,mortgage,54639,1,13.78,6,8,6.0,2,15747,61.13,0,0,0,4
156,1394846,2131756,2/22/2015,debtconsolidation,0.0,28652.0,60 months,14.64,792,C3,Current,MA,1 year,own,55951,1,16.79,2,12,11.0,7,15646,58.76,0,1,1,0
157,1288270,2898104,4/21/2016,debtconsolidation,0.0,21881.0,60 months,14.42,514,B1,Current,NY,6-9 years,rent,56704,0,27.02,7,10,10.0,6,16076,33.12,0,0,0,1
158,1009165,2132112,5/26/2016,debtconsolidation,0.0,20963.0,48 months,10.92,541,A2,Current,FL,< 1 year,mortgage,49504,1,9.49,3,19,14.0,10,15586,76.95,0,0,0,0
159,1117585,2821720,6/10/2015,debtconsolidation,0.0,20287.0,36 months,7.58,632,C2,Current,MA,2-5 years,own,53345,0,20.82,6,14,12.0,7,18063,78.16,0,0,0,1
160,1263902,2184681,2/25/2016,debtconsolidation,0.0,23640.0,60 months,6.93,467,A1,Current,TX,< 1 year,rent,57073,1,22.08,2,13,7.0,3,13983,62.36,0,0,0,0
161,1182337,2284935,10/30/2015,debtconsolidation,0.0,15782.0,48 months,13.4,427,E1,Current,IN,2-5 years,mortgage,51872,0,17.29,2,15,9.0,9,11992,82.45,0,0,0,18
162,1132045,2120872,3/22/2015,debtconsolidation,0.0,21491.0,36 months,10.86,702,B1,Current,ND,6-9 years,rent,58815,1,9.42,4,15,11.0,4,15309,47.19,0,1,1,0
163,1861014,2262566,5/28/2014,debtconsolidation,0.0,13795.0,48 months,15.96,391,B1,Current,KY,10+ years,mortgage,54985,1,16.6,1,21,15.0,13,18122,42.86,0,2,1,0
164,1415636,2074661,10/9/2014,debtconsolidation,0.0,19658.0,48 months,8.32,483,B1,Current,FL,2-5 years,rent,52190,1,15.58,7,20,12.0,6,10529,61.65,0,0,0,2
165,1248063,2573837,5/15/2015,debtconsolidation,0.0,19216.0,36 months,15.84,674,E3,Current,MT,10+ years,own,54979,0,18.87,24,18,11.0,11,15187,60.76,0,0,0,1
166,1506691,2190218,2/26/2015,debtconsolidation,0.0,19334.0,48 months,10.08,491,A1,Current,NJ,1 year,rent,58771,0,19.57,3,20,17.0,14,14059,36.02,0,0,0,1
167,1505374,2284397,5/23/2015,debtconsolidation,0.0,20882.0,48 months,6.41,494,A2,Current,CA,< 1 year,own,57869,1,23.77,5,12,7.0,4,14194,66.3,0,0,0,0
168,1433257,2847097,8/1/2014,debtconsolidation,0.0,25573.0,60 months,8.39,523,D2,Default,CO,1 year,rent,48277,1,14.6,2,21,21.0,19,12959,49.68,1,0,0,16
169,1064160,2460998,5/23/2015,homeimprovement,0.0,13448.0,36 months,10.81,439,A1,Current,WA,< 1 year,own,53047,1,17.58,25,11,7.0,7,19405,65.27,0,0,0,2
170,1650498,2368688,7/26/2015,other,0.0,20293.0,48 months,8.21,497,A1,Current,DC,1 year,own,53122,0,17.87,4,6,6.0,6,14717,71.44,0,1,1,1
171,1179922,2067998,11/3/2014,healthcare,0.0,24542.0,48 months,7.06,588,A2,Current,DE,2-5 years,rent,56383,1,19.22,10,16,10.0,11,14169,57.96,0,1,1,0
172,1474703,2857878,4/17/2016,debtconsolidation,0.0,21934.0,36 months,7.05,678,B1,Current,WY,6-9 years,mortgage,50608,0,20.24,4,19,11.0,9,16196,75.0,0,0,0,2
173,1649887,2384549,10/24/2015,homeimprovement,0.0,14575.0,36 months,5.87,443,B2,Current,OH,6-9 years,mortgage,55234,1,24.14,7,4,3.0,1,14633,34.62,0,0,0,0
174,1182111,2865823,12/26/2014,debtconsolidation,0.0,25297.0,60 months,7.05,502,A1,Current,CA,2-5 years,rent,58069,0,26.0,1,24,13.0,10,13059,60.98,0,1,1,0
175,1649761,2799674,10/22/2014,debtconsolidation,1.0,24240.0,48 months,9.85,613,C2,Current,NM,10+ years,rent,51471,0,7.73,4,14,9.0,6,19826,62.77,0,1,1,0
176,1700127,2012799,12/6/2015,debtconsolidation,0.0,18763.0,48 months,8.08,459,A1,Current,MS,10+ years,mortgage,52329,0,17.43,10,11,8.0,6,14672,53.23,0,7,5,0
177,1646119,2059846,11/12/2015,debtconsolidation,0.0,18155.0,36 months,5.89,551,E3,Current,FL,1 year,own,56023,1,19.79,3,10,7.0,7,12591,62.0,0,0,0,0
178,1559846,2826225,1/25/2016,other,0.0,20121.0,48 months,8.57,497,B2,Current,MN,< 1 year,own,49329,0,19.88,2,6,6.0,3,16529,49.0,0,0,0,0
179,1017268,2767535,10/16/2015,debtconsolidation,0.0,27413.0,60 months,8.95,568,C3,Current,DE,6-9 years,own,52635,1,10.64,37,16,13.0,10,14911,65.42,1,0,0,1
180,1502044,2549986,7/31/2014,debtconsolidation,0.0,17435.0,36 months,12.85,586,B2,Current,MO,< 1 year,rent,53685,1,27.74,21,19,17.0,16,16803,71.69,0,11,7,2
181,1412158,2384596,6/13/2016,debtconsolidation,0.0,24412.0,48 months,14.49,673,A2,Current,GA,6-9 years,own,53671,0,14.67,7,6,5.0,5,12005,100.0,0,0,0,0
182,1531869,2233451,8/26/2014,other,0.0,17218.0,36 months,9.25,550,A2,Current,MO,6-9 years,mortgage,49332,1,18.97,1,10,8.0,7,19419,54.96,0,7,4,0
183,1220993,2457994,6/17/2016,debtconsolidation,0.0,29120.0,48 months,9.69,734,A2,Current,DE,2-5 years,own,54118,0,21.93,2,11,10.0,5,14367,81.96,0,0,0,15
184,1520314,2658598,3/15/2015,debtconsolidation,1.0,18228.0,48 months,15.62,513,B1,Current,NV,6-9 years,rent,61306,1,13.11,20,15,13.0,13,14093,90.59,0,0,0,0
185,1808029,2464765,3/22/2015,homeimprovement,0.0,20035.0,48 months,10.16,510,A3,Current,NM,6-9 years,mortgage,48978,1,16.67,15,15,8.0,3,15802,60.45,1,0,0,2
186,1604760,2009059,4/7/2016,debtconsolidation,0.0,26840.0,36 months,9.41,859,C1,Current,CA,1 year,own,54296,0,13.23,3,11,6.0,4,14188,86.49,0,0,0,0
187,1246937,2655287,2/25/2016,debtconsolidation,1.0,21381.0,60 months,12.69,483,A3,Current,WA,< 1 year,rent,61627,0,18.95,8,17,16.0,10,14968,97.8,0,13,10,0
188,1222411,2256589,11/30/2015,homeimprovement,0.0,16776.0,48 months,5.95,394,A1,Current,FL,< 1 year,rent,58534,0,20.48,14,17,11.0,11,12685,43.23,0,18,14,0
189,1317921,2467433,5/30/2015,debtconsolidation,0.0,18496.0,48 months,8.58,457,E3,Default,LA,2-5 years,mortgage,59278,1,21.67,3,18,15.0,8,11742,42.39,0,1,1,0
190,1547855,2364383,12/17/2015,education,0.0,13127.0,48 months,9.32,329,B3,Current,CO,6-9 years,rent,53455,1,15.85,35,15,11.0,7,13174,42.75,0,0,0,17
191,1122477,2101851,8/20/2015,homeimprovement,0.0,20499.0,48 months,15.41,575,B2,Current,DC,2-5 years,rent,54049,1,23.41,6,19,13.0,8,11137,81.19,0,0,0,1
192,1837228,2745184,11/16/2014,debtconsolidation,0.0,18455.0,36 months,15.98,649,B3,Current,VA,1 year,own,52617,0,19.13,6,11,11.0,4,17060,68.26,0,0,0,1
193,1836657,2286616,8/11/2014,debtconsolidation,0.0,19734.0,48 months,8.16,483,D2,Current,AL,10+ years,rent,57009,1,10.2,9,13,12.0,10,7061,43.23,2,0,0,0
194,1112765,2422787,6/17/2015,debtconsolidation,0.0,22707.0,36 months,8.04,712,A2,Current,MA,2-5 years,own,55259,1,24.04,1,10,6.0,5,13063,97.14,0,0,0,3
195,1303107,2413744,8/22/2014,debtconsolidation,0.0,20831.0,60 months,10.26,445,B3,Current,PA,< 1 year,own,56047,1,18.74,10,13,8.0,4,19943,65.35,0,7,7,0
196,1812572,2063286,10/15/2015,debtconsolidation,0.0,25877.0,36 months,18.22,938,D2,Default,MA,10+ years,own,52467,1,14.01,3,13,10.0,9,15685,70.67,7,0,0,1
197,1516608,2593728,8/7/2014,debtconsolidation,0.0,15023.0,48 months,13.32,405,B3,Current,MA,< 1 year,mortgage,51086,0,22.1,15,18,17.0,9,12230,50.35,0,0,0,1
198,1068801,2261029,3/10/2015,debtconsolidation,0.0,23052.0,36 months,6.55,707,D1,Current,WA,6-9 years,own,51351,1,20.45,22,14,13.0,12,15495,57.74,0,0,0,18
199,1380394,2120754,9/23/2014,debtconsolidation,0.0,18116.0,60 months,8.56,372,B1,Current,NM,10+ years,rent,50742,1,19.64,32,15,8.0,5,13790,78.7,0,0,0,1
200,1892079,2849378,6/29/2016,debtconsolidation,0.0,21153.0,48 months,8.86,525,B3,Current,AR,< 1 year,own,56362,1,17.77,6,17,14.0,9,14447,49.94,0,0,0,0
201,1245505,2055458,1/23/2015,debtconsolidation,0.0,14158.0,48 months,14.73,392,A1,Current,NE,< 1 year,mortgage,54710,1,12.16,9,19,19.0,15,10572,51.78,0,1,1,0
202,1367710,2405857,8/29/2015,debtconsolidation,0.0,25266.0,60 months,21.67,693,D2,Default,SD,6-9 years,mortgage,51680,1,24.47,6,15,8.0,6,11831,59.27,0,0,0,0
203,1107053,2474760,6/13/2015,debtconsolidation,0.0,21325.0,60 months,11.17,553,B2,Current,WI,1 year,mortgage,52505,1,17.59,5,10,8.0,5,13367,72.48,0,13,10,0
204,1591231,2871614,5/18/2015,homeimprovement,0.0,13580.0,36 months,7.85,425,C1,Current,WY,< 1 year,own,57613,0,20.16,33,6,5.0,2,16984,63.2,0,16,9,15
205,1645328,2623652,6/26/2015,debtconsolidation,0.0,16514.0,36 months,9.26,527,B2,Current,LA,2-5 years,mortgage,55297,0,6.55,15,20,14.0,7,15863,59.69,6,0,0,0
206,1865119,2194351,10/11/2015,debtconsolidation,0.0,23030.0,60 months,18.1,586,A3,Default,DC,6-9 years,own,51363,1,24.83,1,14,9.0,6,13279,56.46,0,0,0,1
207,1572869,2274640,6/28/2014,debtconsolidation,0.0,14747.0,36 months,10.28,478,D2,Current,WI,1 year,rent,54251,0,18.51,4,17,9.0,7,15374,92.7,0,0,0,16
208,1804857,2204051,3/22/2015,debtconsolidation,0.0,19697.0,60 months,10.28,421,D2,Current,AZ,< 1 year,mortgage,56809,1,15.95,21,11,6.0,3,11834,62.71,0,0,0,1
209,1160375,2609693,5/9/2015,debtconsolidation,1.0,14913.0,48 months,12.73,398,A2,Current,NE,2-5 years,own,51163,1,17.13,1,7,4.0,2,16482,79.0,0,0,0,1
210,1047460,2652264,6/6/2014,debtconsolidation,0.0,17373.0,48 months,14.69,481,B2,Current,TX,< 1 year,own,56001,0,19.13,36,16,11.0,10,9998,47.01,0,0,0,0
211,1026417,2479888,5/7/2016,debtconsolidation,0.0,14773.0,60 months,12.41,332,E3,Current,FL,6-9 years,own,52353,0,20.14,9,18,13.0,6,15363,52.53,0,0,0,0
212,1747038,2885053,5/15/2016,debtconsolidation,0.0,24017.0,48 months,10.48,615,E1,Current,NY,10+ years,rent,54627,1,17.11,10,9,5.0,3,14874,68.44,0,0,0,0
213,1541599,2230871,4/21/2015,homeimprovement,0.0,21047.0,48 months,8.93,523,B3,Current,FL,6-9 years,rent,57233,1,10.44,10,17,17.0,11,15598,31.98,0,0,0,0
214,1704710,2734548,5/4/2016,debtconsolidation,0.0,21160.0,48 months,16.15,601,A1,Current,MS,1 year,mortgage,51828,1,12.09,27,12,9.0,7,16816,93.45,0,0,0,0
215,1733747,2409369,11/10/2015,other,0.0,20658.52458734873,48 months,5.8,514,C3,Current,PA,1 year,rent,54133,1,15.66,28,14,11.0,11,14427,61.98,0,1,1,0
216,1138627,2637311,5/23/2014,debtconsolidation,0.0,24105.0,36 months,5.5,728,C2,Default,TN,< 1 year,rent,45436,1,13.61,1,19,13.0,9,14923,71.13,9,0,0,0
217,1843221,2393740,6/30/2016,debtconsolidation,0.0,18206.0,60 months,15.47,438,E1,Current,ME,10+ years,rent,59289,1,14.49,8,16,12.0,8,14825,75.58,0,0,0,1
218,1553041,2021208,12/4/2015,debtconsolidation,1.0,14763.0,36 months,14.63,509,E1,Current,LA,< 1 year,rent,52252,1,18.26,21,12,8.0,6,16481,55.6,0,0,0,0
219,1498769,2383383,4/25/2015,other,0.0,26824.0,60 months,12.58,605,A2,Current,NY,10+ years,own,55228,1,14.08,9,15,13.0,8,14006,61.28,0,1,1,1
220,1310937,2875779,7/20/2015,debtconsolidation,0.0,23899.0,48 months,16.25,680,A2,Current,IA,2-5 years,mortgage,54734,0,12.55,2,17,14.0,5,15251,63.64,0,0,0,1
221,1361685,2688601,12/9/2014,homeimprovement,0.0,18471.0,36 months,15.45,644,B1,Current,MS,6-9 years,rent,51770,0,20.09,2,10,9.0,6,17267,78.41,0,0,0,0
222,1405448,2710089,4/27/2015,auto,1.0,16549.0,60 months,16.77,409,C2,Current,NC,2-5 years,mortgage,56704,0,13.93,2,7,7.0,6,13035,57.39,0,1,1,0
223,1828791,2198490,7/8/2014,debtconsolidation,0.0,19372.0,48 months,9.04,482,C1,Current,CT,2-5 years,rent,58761,0,16.68,27,22,13.0,13,14297,53.38,0,0,0,0
224,1106704,2219472,5/13/2015,debtconsolidation,0.0,25630.0,36 months,11.37,844,A2,Current,CA,10+ years,own,53512,1,20.02,3,11,11.0,6,15289,51.15,0,0,0,1
225,1682560,2222916,1/8/2015,debtconsolidation,1.0,23639.0,36 months,21.53,897,C2,Default,NY,10+ years,own,54719,1,17.17,4,12,6.0,4,13181,74.74,0,0,0,1
226,1619887,2367016,2/4/2016,debtconsolidation,0.0,26602.0,60 months,6.58,521,B2,Current,AL,< 1 year,rent,62222,0,17.61,4,15,12.0,11,17824,76.08,0,0,0,1
227,1467732,2170046,6/15/2014,debtconsolidation,0.0,17655.0,60 months,10.63,381,D2,Current,MS,< 1 year,mortgage,54367,0,15.46,32,13,7.0,6,18445,53.63,0,0,0,0
228,1163848,2089377,8/17/2015,debtconsolidation,0.0,24207.0,36 months,7.48,753,B3,Current,ID,6-9 years,rent,53052,1,12.96,13,15,11.0,4,13237,52.22,1,0,0,1
229,1791443,2631355,2/7/2016,homeimprovement,0.0,17231.0,60 months,10.4,370,C1,Current,VA,< 1 year,mortgage,57294,0,21.93,3,10,5.0,3,14214,87.99,0,0,0,0
230,1497742,2443783,4/14/2016,debtconsolidation,0.0,15932.0,48 months,10.71,410,C2,Current,OH,6-9 years,mortgage,55904,1,20.98,10,16,15.0,9,13380,82.33,0,6,6,0
231,1399479,2152585,7/24/2015,debtconsolidation,0.0,20736.0,48 months,13.24,559,B3,Current,TN,1 year,own,55364,1,11.72,3,12,7.0,3,14302,47.8,0,16,14,1
232,1449611,2885668,11/8/2014,debtconsolidation,0.0,20136.0,36 months,8.21,633,B1,Current,MN,6-9 years,own,52383,0,16.53,1,14,13.0,8,10407,41.02,0,0,0,1
233,1588645,2644633,8/9/2014,homeimprovement,0.0,10883.0,60 months,13.47,250,C1,Current,IL,10+ years,rent,56846,1,9.43,8,11,11.0,11,12939,80.3,0,0,0,3
234,1726652,2183776,10/17/2014,debtconsolidation,0.0,15292.0,60 months,11.44,336,C1,Current,ID,6-9 years,rent,56832,1,17.1,18,10,9.0,8,14448,69.38,0,0,0,2
235,1735827,2855143,10/10/2014,debtconsolidation,0.0,17746.0,36 months,12.35,592,B1,Current,IA,< 1 year,own,52740,1,25.07,8,17,15.0,8,13992,56.14,0,5,3,1
236,1042845,2777453,1/16/2016,debtconsolidation,0.0,9846.0,36 months,14.72,340,E3,Current,ID,< 1 year,own,57855,0,8.28,16,9,5.0,4,16442,71.82,0,0,0,0
237,1399812,2469889,5/30/2016,debtconsolidation,0.0,18614.0,48 months,8.68,460,B1,Current,CT,10+ years,own,58064,0,17.15,7,20,13.0,4,14884,73.84,0,0,0,0
238,1484603,2547515,3/14/2016,auto,0.0,29887.0,48 months,16.43,854,D3,Default,FL,6-9 years,own,51617,1,21.77,2,17,9.0,5,11222,58.22,0,6,5,1
239,1894170,2457413,1/16/2015,debtconsolidation,0.0,21361.0,36 months,10.89,698,C3,Current,ID,2-5 years,own,51655,1,22.82,2,13,8.0,3,14372,78.25,0,0,0,0
240,1537511,2768047,9/16/2015,debtconsolidation,0.0,24418.0,48 months,6.21,576,B3,Current,NY,2-5 years,rent,58979,1,24.64,4,19,12.0,11,14349,37.98,0,0,0,9
241,1026576,2639815,6/4/2015,debtconsolidation,0.0,22418.0,60 months,13.1,511,B1,Current,NY,2-5 years,own,54107,0,20.35,24,16,11.0,9,14184,56.72,0,3,3,1
242,1365289,2795124,3/24/2016,debtconsolidation,0.0,15804.0,60 months,7.95,320,A2,Current,AR,10+ years,own,59511,1,29.88,20,16,12.0,9,10634,49.38,0,0,0,0
243,1115235,2003695,7/9/2015,business,0.0,25612.0,60 months,10.71,553,A2,Current,WY,2-5 years,mortgage,61609,1,17.51,17,13,10.0,3,11833,63.48,0,0,0,1
244,1884091,2861473,9/24/2014,debtconsolidation,0.0,16438.0,48 months,6.98,393,B3,Current,PA,6-9 years,mortgage,59843,1,19.19,7,13,10.0,4,12928,100.0,0,0,0,0
245,1623931,2137501,1/28/2016,debtconsolidation,1.0,14209.0,36 months,14.16,487,E1,Current,NJ,10+ years,own,54918,0,20.76,5,16,13.0,10,15880,94.1,0,0,0,0
246,1379940,2421491,9/16/2015,debtconsolidation,0.0,15092.0,60 months,8.31,308,A3,Current,IN,< 1 year,mortgage,52684,1,14.24,4,19,12.0,7,11848,82.19,1,1,1,0
247,1215981,2828925,9/21/2014,debtconsolidation,0.0,15948.0,36 months,15.11,554,B1,Current,DC,< 1 year,mortgage,57077,1,33.46,9,15,14.0,9,14493,52.17,0,0,0,0
248,1008670,2498676,9/15/2014,debtconsolidation,0.0,25433.0,36 months,11.47,838,D3,Current,DE,2-5 years,mortgage,59814,1,24.04,1,14,13.0,13,17321,55.3,0,3,2,3
249,1568199,2594271,1/8/2016,debtconsolidation,0.0,17678.0,36 months,13.77,602,B1,Current,IA,2-5 years,rent,57170,0,12.66,33,8,5.0,2,13421,85.24,0,0,0,0
250,1307636,2319520,12/17/2015,debtconsolidation,0.0,26465.0,36 months,9.84,852,C1,Current,FL,< 1 year,mortgage,52975,1,27.4,2,13,9.0,6,15003,94.76,0,0,0,0
251,1247876,2856520,3/9/2015,debtconsolidation,0.0,20042.0,60 months,13.65,463,B1,Current,NY,2-5 years,own,53096,1,19.62,31,16,9.0,7,12654,61.53,6,0,0,0
252,1568457,2246396,4/24/2016,debtconsolidation,0.0,10909.0,48 months,6.86,261,C2,Current,ND,6-9 years,rent,57130,0,15.31,2,19,11.0,9,25262,64.53,0,0,0,0
253,1241255,2439774,1/15/2015,debtconsolidation,0.0,23084.0,36 months,8.03,724,D3,Current,FL,1 year,rent,55633,0,12.21,3,12,8.0,5,13798,71.61,1,0,0,2
254,1492232,2810600,3/29/2016,debtconsolidation,0.0,17904.0,60 months,6.92,354,A2,Current,SD,6-9 years,rent,55925,1,17.01,4,11,7.0,2,17274,71.79,0,0,0,0
255,1780687,2671628,8/15/2014,debtconsolidation,0.0,25514.0,48 months,11.3,663,A1,Current,MO,10+ years,own,50419,1,11.38,10,17,9.0,3,15005,56.77,0,0,0,1
256,1319690,2536938,12/14/2015,other,0.0,22154.0,48 months,10.32,565,A1,Current,AR,10+ years,own,56308,1,19.39,1,13,11.0,7,10729,18.55,0,0,0,0
257,1532292,2504651,12/16/2014,other,0.0,16718.0,36 months,14.57,576,A2,Current,TX,1 year,own,56435,0,25.53,3,20,12.0,7,18064,59.92,0,0,0,0
258,1419123,2466506,9/7/2015,debtconsolidation,0.0,26016.0,60 months,8.24,531,B3,Current,CA,6-9 years,rent,54383,1,19.74,2,13,9.0,8,13360,90.38,0,0,0,0
259,1539675,2028307,1/5/2015,debtconsolidation,0.0,20584.0,48 months,14.59,569,B3,Current,NY,10+ years,rent,54279,1,13.71,3,15,9.0,7,16110,61.87,1,2,2,0
260,1467210,2347572,11/22/2014,debtconsolidation,0.0,22945.0,36 months,8.58,725,C1,Current,CA,10+ years,mortgage,52406,0,15.81,28,14,10.0,9,15369,56.79,0,0,0,0
261,1769657,2384598,5/27/2014,debtconsolidation,0.0,26367.0,36 months,17.38,945,C3,Current,AZ,2-5 years,mortgage,53440,1,15.34,3,21,18.0,7,14131,70.21,6,0,0,0
262,1570031,2282879,11/12/2015,debtconsolidation,0.0,19484.0,36 months,13.39,660,E2,Default,PA,10+ years,mortgage,51877,1,14.95,5,13,8.0,7,14793,84.75,0,0,0,3
263,1669614,2630474,2/21/2016,debtconsolidation,0.0,20781.0,60 months,6.49,407,B1,Current,ME,< 1 year,mortgage,55367,1,16.53,2,9,8.0,6,14267,49.09,0,0,0,7
264,1894032,2735517,7/20/2014,debtconsolidation,0.0,15781.0,36 months,13.24,534,A1,Current,KY,< 1 year,own,56608,1,21.68,34,18,13.0,12,15901,66.07,7,7,4,0
265,1705820,2660604,11/27/2014,business,0.0,14451.0,60 months,11.45,317,B1,Current,CA,6-9 years,mortgage,51266,1,14.38,2,9,5.0,3,18105,62.74,0,17,15,1
266,1024875,2620100,7/16/2014,debtconsolidation,0.0,25094.0,60 months,7.22,500,A3,Current,IA,1 year,rent,52755,0,19.21,3,19,11.0,5,18399,65.9,0,1,1,0
267,1039029,2110188,5/20/2014,homeimprovement,0.0,22040.0,60 months,7.61,443,C2,Default,WA,1 year,mortgage,49682,1,21.76,5,14,11.0,9,17841,94.35,0,3,3,1
268,1283513,2198669,1/4/2015,debtconsolidation,0.0,23449.0,60 months,13.92,545,C1,Current,MN,1 year,mortgage,57167,0,24.99,5,16,10.0,6,9903,46.6,0,0,0,0
269,1658285,2822513,10/18/2015,business,0.0,21882.0,48 months,6.54,519,C1,Current,NV,1 year,mortgage,51884,0,14.07,5,16,10.0,9,19452,74.91,5,0,0,1
270,1260000,2797121,1/15/2016,debtconsolidation,0.0,19616.0,48 months,5.3,454,A3,Current,LA,2-5 years,rent,53824,0,7.49,2,24,16.0,9,15932,54.36,0,0,0,0
271,1854789,2402106,8/22/2014,debtconsolidation,0.0,16148.0,48 months,17.14,467,A1,Current,NY,6-9 years,rent,57214,1,22.01,3,7,6.0,3,12940,49.95,0,0,0,1
272,1289505,2198962,8/30/2014,homeimprovement,0.0,19113.0,48 months,20.43,586,D2,Current,NC,< 1 year,rent,53466,1,25.59,27,14,11.0,5,14039,96.52,0,0,0,1
273,1098349,2587153,3/2/2015,debtconsolidation,0.0,24176.0,48 months,10.79,622,C3,Current,DC,1 year,mortgage,54863,1,20.35,5,16,11.0,11,16097,47.49,0,0,0,0
274,1494665,2279832,11/8/2014,debtconsolidation,0.0,24112.0,36 months,13.69,820,D3,Default,NE,6-9 years,own,52026,1,23.41,4,18,14.0,13,20396,80.67,0,0,0,2
275,1130528,2797147,12/15/2014,debtconsolidation,0.0,22087.0,36 months,11.6,729,D3,Current,MN,< 1 year,own,55650,1,14.1,34,13,11.0,9,13362,45.32,0,0,0,0
276,1812913,2538278,12/17/2015,homeimprovement,0.0,18784.0,60 months,7.7,378,D1,Current,MT,6-9 years,own,52990,1,20.04,30,10,7.0,4,13089,100.0,0,0,0,0
277,1011749,2167597,11/21/2014,debtconsolidation,0.0,11021.0,60 months,7.62,267,E1,Current,IN,2-5 years,rent,60320,0,20.06,3,22,19.0,13,11437,78.89,0,0,0,0
278,1198531,2404579,6/18/2014,debtconsolidation,0.0,26144.0,48 months,7.47,632,A1,Current,NY,1 year,rent,53884,0,17.24,35,15,15.0,7,17640,62.65,0,0,0,0
279,1158140,2219342,8/13/2014,debtconsolidation,0.0,17856.0,36 months,12.32,596,A3,Current,FL,2-5 years,mortgage,51015,0,21.24,9,13,10.0,10,14278,67.36,0,0,0,1
280,1221363,2150817,4/8/2016,debtconsolidation,0.0,19653.0,36 months,8.59,621,A1,Current,SD,10+ years,mortgage,58463,1,16.76,8,15,14.0,12,19591,43.27,0,0,0,0
281,1095551,2619493,3/19/2016,debtconsolidation,0.0,15177.0,36 months,16.87,540,C1,Current,SC,10+ years,rent,56503,1,19.45,9,17,9.0,9,11632,59.44,1,0,0,0
282,1412870,2450546,3/20/2016,debtconsolidation,0.0,18805.0,48 months,8.92,467,C1,Current,RI,1 year,own,52064,1,19.57,3,18,11.0,10,18822,50.27,0,0,0,1
283,1255866,2272099,9/23/2015,debtconsolidation,0.0,19822.0,48 months,8.22,486,A3,Current,WA,1 year,rent,54121,1,18.52,5,14,8.0,3,11150,68.0,0,0,0,0
284,1218135,2346502,5/5/2016,healthcare,0.0,22791.0,60 months,8.9,472,A2,Current,OR,2-5 years,rent,52872,1,16.08,2,16,11.0,5,14204,47.19,0,0,0,0
285,1529252,2475268,8/6/2014,debtconsolidation,0.0,19656.0,48 months,14.13,538,A1,Current,ID,2-5 years,rent,60385,0,16.74,7,18,16.0,8,19682,41.64,6,0,0,0
286,1732587,2063083,6/16/2014,debtconsolidation,0.0,23701.0,48 months,13.42,641,C2,Current,NJ,2-5 years,rent,52161,1,17.88,1,14,12.0,7,15195,46.64,0,0,0,1
